accuracy,loss,val_accuracy,val_loss,learning_rate
0.49316316843032837,1.4585472345352173,0.11983471363782883,3.9920194149017334,0.0005000000237487257
0.711941659450531,0.9935617446899414,0.041322313249111176,3.7978286743164062,0.0005000000237487257
0.7939835786819458,0.7240606546401978,0.5330578684806824,1.530705213546753,0.0005000000237487257
0.8386508822441101,0.6193358302116394,0.8016529083251953,0.7394237518310547,0.0005000000237487257
0.8650866150856018,0.5886141657829285,0.8677685856819153,0.7030055522918701,0.0005000000237487257
0.8915223479270935,0.5644899010658264,0.9752066135406494,0.40366971492767334,0.0005000000237487257
0.8997265100479126,0.4886373281478882,0.9793388247489929,0.37365952134132385,0.0005000000237487257
0.9243391156196594,0.4659987688064575,0.9917355179786682,0.368468701839447,0.0005000000237487257
0.9070191383361816,0.485162615776062,0.9586777091026306,0.5122106671333313,0.0005000000237487257
0.9443938136100769,0.430020809173584,0.9917355179786682,0.3766724169254303,0.0005000000237487257
0.9443938136100769,0.4138777256011963,0.9917355179786682,0.3608044385910034,0.0005000000237487257
0.9434822201728821,0.4047391712665558,0.9710744023323059,0.4034733176231384,0.0005000000237487257
0.9653600454330444,0.37518128752708435,0.9958677887916565,0.3450203537940979,0.0002500000118743628
0.9671832323074341,0.3647083342075348,0.9917355179786682,0.36651626229286194,0.0002500000118743628
0.9653600454330444,0.37636321783065796,0.9917355179786682,0.3540102541446686,0.0002500000118743628
0.9644485116004944,0.3648277521133423,0.9876033067703247,0.3557777404785156,0.0002500000118743628
0.9708295464515686,0.36271169781684875,0.9958677887916565,0.3576048016548157,0.0002500000118743628
0.9872379302978516,0.33813008666038513,0.9958677887916565,0.36347922682762146,0.0001250000059371814
0.9845032095909119,0.33293604850769043,0.9917355179786682,0.3575572073459625,0.0001250000059371814
0.9826800227165222,0.3464718461036682,0.9917355179786682,0.35105618834495544,0.0001250000059371814
0.9854147434234619,0.3371639847755432,0.9917355179786682,0.3430508077144623,0.0001250000059371814
0.9772105813026428,0.3588070869445801,0.9958677887916565,0.34939950704574585,6.25000029685907e-05
0.9881495237350464,0.3358628749847412,0.9958677887916565,0.35311147570610046,6.25000029685907e-05
