accuracy,loss,val_accuracy,val_loss,learning_rate
0.34739455580711365,1.730699896812439,0.10131332278251648,1.8670178651809692,9.999999747378752e-05
0.5732010006904602,1.226565957069397,0.2476547807455063,1.9209789037704468,9.999999747378752e-05
0.6749379634857178,1.0614662170410156,0.24390244483947754,1.9818841218948364,9.999999747378752e-05
0.7282878160476685,0.9217101335525513,0.36397749185562134,1.638492226600647,9.999999747378752e-05
0.766749382019043,0.8566252589225769,0.6697936058044434,1.3032454252243042,9.999999747378752e-05
0.7791563272476196,0.8017482757568359,0.7298311591148376,0.9816552996635437,9.999999747378752e-05
0.8200992345809937,0.7319974899291992,0.9324578046798706,0.49603307247161865,9.999999747378752e-05
0.8573200702667236,0.6595221161842346,0.9380863308906555,0.4808294177055359,9.999999747378752e-05
0.8660049438476562,0.6088135838508606,0.9437147974967957,0.47108718752861023,9.999999747378752e-05
0.8535979986190796,0.6185709238052368,0.9568480253219604,0.419439435005188,9.999999747378752e-05
0.8945409655570984,0.5632337331771851,0.9643527269363403,0.4094291031360626,9.999999747378752e-05
0.8933002352714539,0.5235220789909363,0.9568480253219604,0.40737804770469666,9.999999747378752e-05
0.9094292521476746,0.5075007677078247,0.9380863308906555,0.44792795181274414,9.999999747378752e-05
0.9143920540809631,0.49951550364494324,0.9606003761291504,0.37919604778289795,9.999999747378752e-05
0.9156327247619629,0.5050366520881653,0.9699812531471252,0.37624406814575195,9.999999747378752e-05
0.9367245435714722,0.4587039351463318,0.9887429475784302,0.33351361751556396,9.999999747378752e-05
0.9317618012428284,0.46089932322502136,0.9643527269363403,0.3733307123184204,9.999999747378752e-05
0.9416873455047607,0.4550018012523651,0.9831144213676453,0.3290426731109619,9.999999747378752e-05
0.9267989993095398,0.4714809060096741,0.9756097793579102,0.37167489528656006,9.999999747378752e-05
0.9528536200523376,0.424270361661911,0.9718574285507202,0.34169843792915344,9.999999747378752e-05
0.9354838728904724,0.44003117084503174,0.9774859547615051,0.3429100513458252,4.999999873689376e-05
0.9528536200523376,0.4281558394432068,0.9793621301651001,0.33937567472457886,4.999999873689376e-05
0.9528536200523376,0.4360637664794922,0.9793621301651001,0.34435880184173584,4.999999873689376e-05
0.9677419066429138,0.3905515968799591,0.9774859547615051,0.3353239893913269,4.999999873689376e-05
0.959057092666626,0.40421751141548157,0.9812382459640503,0.3341462314128876,2.499999936844688e-05
0.96277916431427,0.3899187445640564,0.9756097793579102,0.34410548210144043,2.499999936844688e-05
