clip_id,timestamp,player_panel,raw_status,status,confidence
2,0.0,0,3_ballooned,ballooned,0.561
2,0.0,1,1_injured,injured,0.349
2,0.0,2,1_injured,injured,0.701
2,0.0,3,1_injured,injured,0.758
2,0.0,4,1_injured,injured,0.423
2,2.0,0,3_ballooned,ballooned,0.581
2,2.0,1,1_injured,injured,0.25
2,2.0,2,1_injured,injured,0.609
2,2.0,3,1_injured,injured,0.699
2,2.0,4,1_injured,injured,0.394
2,4.0,0,1_injured,injured,0.381
2,4.0,1,4_chaired,chaired,0.43
2,4.0,2,1_injured,injured,0.652
2,4.0,3,1_injured,injured,0.741
2,4.0,4,0_healthy,healthy,0.384
2,6.0,0,1_injured,injured,0.323
2,6.0,1,4_chaired,chaired,0.49
2,6.0,2,1_injured,injured,0.706
2,6.0,3,1_injured,injured,0.734
2,6.0,4,0_healthy,healthy,0.454
2,8.0,0,1_injured,injured,0.285
2,8.0,1,4_chaired,chaired,0.473
2,8.0,2,1_injured,injured,0.707
2,8.0,3,1_injured,injured,0.807
2,8.0,4,0_healthy,healthy,0.527
2,10.0,0,1_injured,injured,0.245
2,10.0,1,4_chaired,chaired,0.494
2,10.0,2,1_injured,injured,0.713
2,10.0,3,1_injured,injured,0.821
2,10.0,4,0_healthy,healthy,0.481
2,12.0,0,1_injured,injured,0.248
2,12.0,1,4_chaired,chaired,0.504
2,12.0,2,1_injured,injured,0.724
2,12.0,3,1_injured,injured,0.834
2,12.0,4,0_healthy,healthy,0.517
2,14.0,0,1_injured,injured,0.263
2,14.0,1,4_chaired,chaired,0.467
2,14.0,2,1_injured,injured,0.686
2,14.0,3,1_injured,injured,0.798
2,14.0,4,0_healthy,healthy,0.489
2,16.0,0,1_injured,injured,0.276
2,16.0,1,4_chaired,chaired,0.498
2,16.0,2,1_injured,injured,0.684
2,16.0,3,1_injured,injured,0.808
2,16.0,4,0_healthy,healthy,0.484
2,18.0,0,1_injured,injured,0.358
2,18.0,1,4_chaired,chaired,0.449
2,18.0,2,1_injured,injured,0.6
2,18.0,3,1_injured,injured,0.51
2,18.0,4,0_healthy,healthy,0.741
2,20.0,0,1_injured,injured,0.312
2,20.0,1,4_chaired,chaired,0.51
2,20.0,2,1_injured,injured,0.283
2,20.0,3,1_injured,injured,0.58
2,20.0,4,0_healthy,healthy,0.679
2,22.0,0,1_injured,injured,0.263
2,22.0,1,4_chaired,chaired,0.467
2,22.0,2,1_injured,injured,0.518
2,22.0,3,1_injured,injured,0.427
2,22.0,4,0_healthy,healthy,0.389
2,24.0,0,1_injured,injured,0.265
2,24.0,1,4_chaired,chaired,0.505
2,24.0,2,1_injured,injured,0.556
2,24.0,3,1_injured,injured,0.812
2,24.0,4,0_healthy,healthy,0.442
2,26.0,0,1_injured,injured,0.348
2,26.0,1,4_chaired,chaired,0.494
2,26.0,2,1_injured,injured,0.604
2,26.0,3,1_injured,injured,0.801
2,26.0,4,0_healthy,healthy,0.435
2,28.0,0,1_injured,injured,0.339
2,28.0,1,4_chaired,chaired,0.47
2,28.0,2,1_injured,injured,0.416
2,28.0,3,1_injured,injured,0.586
2,28.0,4,0_healthy,healthy,0.399
2,30.0,0,1_injured,injured,0.331
2,30.0,1,4_chaired,chaired,0.517
2,30.0,2,1_injured,injured,0.629
2,30.0,3,1_injured,injured,0.809
2,30.0,4,1_injured,injured,0.408
2,32.0,0,1_injured,injured,0.319
2,32.0,1,4_chaired,chaired,0.498
2,32.0,2,1_injured,injured,0.601
2,32.0,3,1_injured,injured,0.808
2,32.0,4,1_injured,injured,0.434
2,34.0,0,1_injured,injured,0.311
2,34.0,1,4_chaired,chaired,0.491
2,34.0,2,1_injured,injured,0.584
2,34.0,3,1_injured,injured,0.802
2,34.0,4,1_injured,injured,0.405
2,36.0,0,1_injured,injured,0.328
2,36.0,1,4_chaired,chaired,0.475
2,36.0,2,1_injured,injured,0.639
2,36.0,3,1_injured,injured,0.737
2,36.0,4,1_injured,injured,0.39
2,38.0,0,1_injured,injured,0.612
2,38.0,1,1_injured,injured,0.719
2,38.0,2,1_injured,injured,0.571
2,38.0,3,1_injured,injured,0.778
2,38.0,4,0_healthy,healthy,0.431
2,40.0,0,1_injured,injured,0.662
2,40.0,1,1_injured,injured,0.701
2,40.0,2,1_injured,injured,0.678
2,40.0,3,1_injured,injured,0.799
2,40.0,4,0_healthy,healthy,0.398
2,42.0,0,1_injured,injured,0.682
2,42.0,1,1_injured,injured,0.661
2,42.0,2,1_injured,injured,0.712
2,42.0,3,1_injured,injured,0.826
2,42.0,4,0_healthy,healthy,0.458
2,44.0,0,1_injured,injured,0.796
2,44.0,1,1_injured,injured,0.678
2,44.0,2,1_injured,injured,0.706
2,44.0,3,1_injured,injured,0.806
2,44.0,4,0_healthy,healthy,0.427
2,45.99,0,1_injured,injured,0.674
2,45.99,1,1_injured,injured,0.684
2,45.99,2,1_injured,injured,0.683
2,45.99,3,1_injured,injured,0.815
2,45.99,4,0_healthy,healthy,0.4
2,47.99,0,1_injured,injured,0.636
2,47.99,1,1_injured,injured,0.691
2,47.99,2,1_injured,injured,0.683
2,47.99,3,1_injured,injured,0.81
2,47.99,4,0_healthy,healthy,0.65
2,49.99,0,1_injured,injured,0.717
2,49.99,1,1_injured,injured,0.712
2,49.99,2,1_injured,injured,0.713
2,49.99,3,1_injured,injured,0.803
2,49.99,4,1_injured,injured,0.391
2,51.99,0,1_injured,injured,0.8
2,51.99,1,1_injured,injured,0.674
2,51.99,2,1_injured,injured,0.741
2,51.99,3,1_injured,injured,0.811
2,51.99,4,0_healthy,healthy,0.449
2,53.99,0,1_injured,injured,0.634
