clip_id,timestamp,player_panel,raw_status,status,confidence
033,0.0,0,6_escaped,escaped,0.553
033,0.0,1,5_eliminated,eliminated,0.495
033,0.0,2,5_eliminated,eliminated,0.68
033,0.0,3,4_chaired,chaired,0.489
033,0.0,4,0_healthy,healthy,0.781
033,2.0,0,6_escaped,escaped,0.54
033,2.0,1,5_eliminated,eliminated,0.342
033,2.0,2,5_eliminated,eliminated,0.508
033,2.0,3,4_chaired,chaired,0.394
033,2.0,4,0_healthy,healthy,0.92
033,4.0,0,6_escaped,escaped,0.776
033,4.0,1,5_eliminated,eliminated,0.877
033,4.0,2,5_eliminated,eliminated,0.772
033,4.0,3,4_chaired,chaired,0.848
033,4.0,4,0_healthy,healthy,0.926
033,6.0,0,6_escaped,escaped,0.784
033,6.0,1,5_eliminated,eliminated,0.891
033,6.0,2,5_eliminated,eliminated,0.846
033,6.0,3,4_chaired,chaired,0.881
033,6.0,4,0_healthy,healthy,0.552
033,8.0,0,6_escaped,escaped,0.541
033,8.0,1,5_eliminated,eliminated,0.408
033,8.0,2,5_eliminated,eliminated,0.503
033,8.0,3,4_chaired,chaired,0.456
033,8.0,4,0_healthy,healthy,0.803
033,10.0,0,6_escaped,escaped,0.581
033,10.0,1,3_ballooned,ballooned,0.493
033,10.0,2,5_eliminated,eliminated,0.741
033,10.0,3,4_chaired,chaired,0.359
033,10.0,4,0_healthy,healthy,0.812
033,12.0,0,6_escaped,escaped,0.612
033,12.0,1,3_ballooned,ballooned,0.35
033,12.0,2,5_eliminated,eliminated,0.447
033,12.0,3,4_chaired,chaired,0.323
033,12.0,4,0_healthy,healthy,0.85
033,14.0,0,6_escaped,escaped,0.544
033,14.0,1,3_ballooned,ballooned,0.49
033,14.0,2,5_eliminated,eliminated,0.616
033,14.0,3,4_chaired,chaired,0.46
033,14.0,4,0_healthy,healthy,0.826
033,16.0,0,6_escaped,escaped,0.58
033,16.0,1,3_ballooned,ballooned,0.313
033,16.0,2,5_eliminated,eliminated,0.746
033,16.0,3,4_chaired,chaired,0.374
033,16.0,4,0_healthy,healthy,0.91
033,18.0,0,6_escaped,escaped,0.585
033,18.0,1,3_ballooned,ballooned,0.535
033,18.0,2,5_eliminated,eliminated,0.885
033,18.0,3,4_chaired,chaired,0.299
033,18.0,4,0_healthy,healthy,0.858
033,20.0,0,6_escaped,escaped,0.621
033,20.0,1,5_eliminated,eliminated,0.442
033,20.0,2,5_eliminated,eliminated,0.721
033,20.0,3,4_chaired,chaired,0.314
033,20.0,4,0_healthy,healthy,0.795
033,22.0,0,6_escaped,escaped,0.51
033,22.0,1,5_eliminated,eliminated,0.428
033,22.0,2,5_eliminated,eliminated,0.742
033,22.0,3,4_chaired,chaired,0.455
033,22.0,4,0_healthy,healthy,0.937
033,24.0,0,6_escaped,escaped,0.516
033,24.0,1,3_ballooned,ballooned,0.457
033,24.0,2,5_eliminated,eliminated,0.882
033,24.0,3,4_chaired,chaired,0.413
033,24.0,4,0_healthy,healthy,0.259
033,26.0,0,6_escaped,escaped,0.61
033,26.0,1,5_eliminated,eliminated,0.376
033,26.0,2,5_eliminated,eliminated,0.802
033,26.0,3,4_chaired,chaired,0.393
033,26.0,4,0_healthy,healthy,0.963
033,28.0,0,6_escaped,escaped,0.597
033,28.0,1,5_eliminated,eliminated,0.431
033,28.0,2,5_eliminated,eliminated,0.539
033,28.0,3,4_chaired,chaired,0.551
033,28.0,4,0_healthy,healthy,0.604
033,30.0,0,6_escaped,escaped,0.57
033,30.0,1,5_eliminated,eliminated,0.748
033,30.0,2,5_eliminated,eliminated,0.754
033,30.0,3,2_downed,downed,0.461
033,30.0,4,0_healthy,healthy,0.901
033,32.0,0,6_escaped,escaped,0.787
033,32.0,1,5_eliminated,eliminated,0.601
033,32.0,2,5_eliminated,eliminated,0.452
033,32.0,3,2_downed,downed,0.292
033,32.0,4,0_healthy,healthy,0.926
033,34.0,0,5_eliminated,eliminated,0.608
033,34.0,1,5_eliminated,eliminated,0.48
033,34.0,2,5_eliminated,eliminated,0.834
033,34.0,3,2_downed,downed,0.373
033,34.0,4,0_healthy,healthy,0.961
033,36.0,0,5_eliminated,eliminated,0.756
033,36.0,1,5_eliminated,eliminated,0.386
033,36.0,2,5_eliminated,eliminated,0.864
033,36.0,3,2_downed,downed,0.337
033,36.0,4,0_healthy,healthy,0.904
033,38.0,0,5_eliminated,eliminated,0.623
033,38.0,1,3_ballooned,ballooned,0.404
033,38.0,2,5_eliminated,eliminated,0.853
033,38.0,3,2_downed,downed,0.311
033,38.0,4,0_healthy,healthy,0.821
033,40.0,0,5_eliminated,eliminated,0.535
033,40.0,1,3_ballooned,ballooned,0.477
033,40.0,2,5_eliminated,eliminated,0.771
033,40.0,3,4_chaired,chaired,0.423
033,40.0,4,0_healthy,healthy,0.508
033,42.0,0,5_eliminated,eliminated,0.563
033,42.0,1,5_eliminated,eliminated,0.378
033,42.0,2,5_eliminated,eliminated,0.684
033,42.0,3,2_downed,downed,0.433
033,42.0,4,0_healthy,healthy,0.808
033,44.0,0,5_eliminated,eliminated,0.548
033,44.0,1,5_eliminated,eliminated,0.366
033,44.0,2,5_eliminated,eliminated,0.443
033,44.0,3,2_downed,downed,0.47
033,44.0,4,0_healthy,healthy,0.896
033,46.0,0,5_eliminated,eliminated,0.502
033,46.0,1,3_ballooned,ballooned,0.546
033,46.0,2,5_eliminated,eliminated,0.867
033,46.0,3,2_downed,downed,0.34
033,46.0,4,0_healthy,healthy,0.935
033,48.0,0,5_eliminated,eliminated,0.615
033,48.0,1,5_eliminated,eliminated,0.401
033,48.0,2,5_eliminated,eliminated,0.791
033,48.0,3,2_downed,downed,0.554
033,48.0,4,0_healthy,healthy,0.857
033,50.0,0,5_eliminated,eliminated,0.49
033,50.0,1,5_eliminated,eliminated,0.547
033,50.0,2,5_eliminated,eliminated,0.795
033,50.0,3,2_downed,downed,0.304
033,50.0,4,0_healthy,healthy,0.894
033,52.0,0,5_eliminated,eliminated,0.497
033,52.0,1,4_chaired,chaired,0.498
033,52.0,2,5_eliminated,eliminated,0.7
033,52.0,3,2_downed,downed,0.322
