clip_id,timestamp,player_panel,raw_status,status,confidence
51,0.0,0,5_eliminated,eliminated,0.748
51,0.0,1,0_healthy,healthy,0.591
51,0.0,2,0_healthy,healthy,0.604
51,0.0,3,0_healthy,healthy,0.594
51,0.0,4,0_healthy,healthy,0.631
51,2.0,0,5_eliminated,eliminated,0.454
51,2.0,1,0_healthy,healthy,0.371
51,2.0,2,0_healthy,healthy,0.567
51,2.0,3,0_healthy,healthy,0.602
51,2.0,4,0_healthy,healthy,0.623
51,4.0,0,5_eliminated,eliminated,0.684
51,4.0,1,0_healthy,healthy,0.4
51,4.0,2,0_healthy,healthy,0.381
51,4.0,3,0_healthy,healthy,0.38
51,4.0,4,5_eliminated,eliminated,0.435
51,6.0,0,5_eliminated,eliminated,0.388
51,6.0,1,0_healthy,healthy,0.424
51,6.0,2,0_healthy,healthy,0.467
51,6.0,3,0_healthy,healthy,0.383
51,6.0,4,5_eliminated,eliminated,0.498
51,8.0,0,0_healthy,healthy,0.366
51,8.0,1,0_healthy,healthy,0.402
51,8.0,2,5_eliminated,eliminated,0.43
51,8.0,3,5_eliminated,eliminated,0.431
51,8.0,4,5_eliminated,eliminated,0.549
51,10.0,0,0_healthy,healthy,0.431
51,10.0,1,0_healthy,healthy,0.398
51,10.0,2,1_injured,injured,0.401
51,10.0,3,5_eliminated,eliminated,0.296
51,10.0,4,5_eliminated,eliminated,0.286
51,12.0,0,0_healthy,healthy,0.415
51,12.0,1,0_healthy,healthy,0.259
51,12.0,2,1_injured,injured,0.421
51,12.0,3,0_healthy,healthy,0.266
51,12.0,4,5_eliminated,eliminated,0.296
51,14.0,0,6_escaped,escaped,0.42
51,14.0,1,5_eliminated,eliminated,0.242
51,14.0,2,1_injured,injured,0.401
51,14.0,3,5_eliminated,eliminated,0.257
51,14.0,4,0_healthy,healthy,0.295
51,16.0,0,0_healthy,healthy,0.423
51,16.0,1,0_healthy,healthy,0.412
51,16.0,2,1_injured,injured,0.328
51,16.0,3,5_eliminated,eliminated,0.456
51,16.0,4,5_eliminated,eliminated,0.682
51,18.0,0,6_escaped,escaped,0.41
51,18.0,1,5_eliminated,eliminated,0.234
51,18.0,2,1_injured,injured,0.31
51,18.0,3,1_injured,injured,0.325
51,18.0,4,5_eliminated,eliminated,0.327
51,20.0,0,6_escaped,escaped,0.521
51,20.0,1,5_eliminated,eliminated,0.323
51,20.0,2,1_injured,injured,0.391
51,20.0,3,5_eliminated,eliminated,0.293
51,20.0,4,5_eliminated,eliminated,0.339
51,22.0,0,6_escaped,escaped,0.368
51,22.0,1,5_eliminated,eliminated,0.232
51,22.0,2,1_injured,injured,0.356
51,22.0,3,5_eliminated,eliminated,0.265
51,22.0,4,5_eliminated,eliminated,0.331
51,24.0,0,6_escaped,escaped,0.417
51,24.0,1,5_eliminated,eliminated,0.241
51,24.0,2,1_injured,injured,0.346
51,24.0,3,1_injured,injured,0.269
51,24.0,4,5_eliminated,eliminated,0.332
51,26.0,0,6_escaped,escaped,0.502
51,26.0,1,5_eliminated,eliminated,0.237
51,26.0,2,1_injured,injured,0.387
51,26.0,3,1_injured,injured,0.257
51,26.0,4,5_eliminated,eliminated,0.276
51,28.0,0,6_escaped,escaped,0.507
51,28.0,1,5_eliminated,eliminated,0.222
51,28.0,2,1_injured,injured,0.373
51,28.0,3,1_injured,injured,0.255
51,28.0,4,5_eliminated,eliminated,0.3
51,30.0,0,6_escaped,escaped,0.455
51,30.0,1,5_eliminated,eliminated,0.227
51,30.0,2,1_injured,injured,0.417
51,30.0,3,1_injured,injured,0.248
51,30.0,4,6_escaped,escaped,0.31
51,32.0,0,6_escaped,escaped,0.348
51,32.0,1,5_eliminated,eliminated,0.288
51,32.0,2,1_injured,injured,0.413
51,32.0,3,1_injured,injured,0.273
51,32.0,4,6_escaped,escaped,0.296
51,34.0,0,6_escaped,escaped,0.496
51,34.0,1,5_eliminated,eliminated,0.259
51,34.0,2,1_injured,injured,0.407
51,34.0,3,1_injured,injured,0.266
51,34.0,4,6_escaped,escaped,0.284
51,36.0,0,6_escaped,escaped,0.33
51,36.0,1,5_eliminated,eliminated,0.232
51,36.0,2,1_injured,injured,0.397
