clip_id,timestamp,player_panel,raw_status,status,confidence
75,0.0,0,5_eliminated,eliminated,0.389
75,0.0,1,0_healthy,healthy,0.385
75,0.0,2,1_injured,injured,0.391
75,0.0,3,1_injured,injured,0.395
75,0.0,4,0_healthy,healthy,0.391
75,2.0,0,5_eliminated,eliminated,0.733
75,2.0,1,0_healthy,healthy,0.741
75,2.0,2,1_injured,injured,0.257
75,2.0,3,1_injured,injured,0.502
75,2.0,4,0_healthy,healthy,0.354
75,4.0,0,5_eliminated,eliminated,0.468
75,4.0,1,0_healthy,healthy,0.291
75,4.0,2,1_injured,injured,0.277
75,4.0,3,1_injured,injured,0.366
75,4.0,4,0_healthy,healthy,0.494
75,6.0,0,5_eliminated,eliminated,0.438
75,6.0,1,0_healthy,healthy,0.29
75,6.0,2,1_injured,injured,0.247
75,6.0,3,1_injured,injured,0.385
75,6.0,4,0_healthy,healthy,0.475
75,8.0,0,6_escaped,escaped,0.419
75,8.0,1,0_healthy,healthy,0.399
75,8.0,2,1_injured,injured,0.382
75,8.0,3,1_injured,injured,0.377
75,8.0,4,0_healthy,healthy,0.365
75,10.0,0,0_healthy,healthy,0.804
75,10.0,1,0_healthy,healthy,0.43
75,10.0,2,1_injured,injured,0.274
75,10.0,3,1_injured,injured,0.382
75,10.0,4,0_healthy,healthy,0.454
75,12.0,0,5_eliminated,eliminated,0.449
75,12.0,1,0_healthy,healthy,0.502
75,12.0,2,1_injured,injured,0.243
75,12.0,3,1_injured,injured,0.505
75,12.0,4,0_healthy,healthy,0.393
75,14.0,0,5_eliminated,eliminated,0.477
75,14.0,1,0_healthy,healthy,0.275
75,14.0,2,1_injured,injured,0.246
75,14.0,3,1_injured,injured,0.348
75,14.0,4,0_healthy,healthy,0.463
75,16.0,0,5_eliminated,eliminated,0.653
75,16.0,1,0_healthy,healthy,0.4
75,16.0,2,1_injured,injured,0.279
75,16.0,3,1_injured,injured,0.367
75,16.0,4,0_healthy,healthy,0.436
75,18.0,0,5_eliminated,eliminated,0.431
75,18.0,1,0_healthy,healthy,0.352
75,18.0,2,2_downed,downed,0.247
75,18.0,3,1_injured,injured,0.342
75,18.0,4,0_healthy,healthy,0.442
75,20.0,0,5_eliminated,eliminated,0.446
75,20.0,1,0_healthy,healthy,0.629
75,20.0,2,1_injured,injured,0.248
75,20.0,3,1_injured,injured,0.348
75,20.0,4,0_healthy,healthy,0.446
75,22.0,0,6_escaped,escaped,0.692
75,22.0,1,0_healthy,healthy,0.608
75,22.0,2,1_injured,injured,0.251
75,22.0,3,1_injured,injured,0.377
75,22.0,4,0_healthy,healthy,0.48
75,24.0,0,6_escaped,escaped,0.442
75,24.0,1,0_healthy,healthy,0.303
75,24.0,2,1_injured,injured,0.244
75,24.0,3,1_injured,injured,0.365
75,24.0,4,0_healthy,healthy,0.448
75,26.0,0,6_escaped,escaped,0.46
75,26.0,1,0_healthy,healthy,0.421
75,26.0,2,1_injured,injured,0.249
75,26.0,3,5_eliminated,eliminated,0.387
75,26.0,4,0_healthy,healthy,0.45
75,28.0,0,6_escaped,escaped,0.453
75,28.0,1,0_healthy,healthy,0.381
75,28.0,2,1_injured,injured,0.249
75,28.0,3,5_eliminated,eliminated,0.39
75,28.0,4,0_healthy,healthy,0.461
75,30.0,0,6_escaped,escaped,0.431
75,30.0,1,0_healthy,healthy,0.242
75,30.0,2,1_injured,injured,0.261
75,30.0,3,5_eliminated,eliminated,0.403
75,30.0,4,0_healthy,healthy,0.45
75,32.0,0,6_escaped,escaped,0.629
75,32.0,1,0_healthy,healthy,0.308
75,32.0,2,1_injured,injured,0.264
75,32.0,3,5_eliminated,eliminated,0.409
75,32.0,4,0_healthy,healthy,0.508
75,34.0,0,6_escaped,escaped,0.612
75,34.0,1,0_healthy,healthy,0.291
75,34.0,2,1_injured,injured,0.256
75,34.0,3,5_eliminated,eliminated,0.357
75,34.0,4,0_healthy,healthy,0.47
75,36.0,0,6_escaped,escaped,0.633
75,36.0,1,0_healthy,healthy,0.291
75,36.0,2,1_injured,injured,0.245
75,36.0,3,5_eliminated,eliminated,0.333
75,36.0,4,0_healthy,healthy,0.486
75,38.0,0,6_escaped,escaped,0.61
75,38.0,1,0_healthy,healthy,0.301
75,38.0,2,1_injured,injured,0.278
75,38.0,3,5_eliminated,eliminated,0.386
75,38.0,4,0_healthy,healthy,0.443
75,40.0,0,6_escaped,escaped,0.544
75,40.0,1,0_healthy,healthy,0.367
75,40.0,2,1_injured,injured,0.275
75,40.0,3,5_eliminated,eliminated,0.351
75,40.0,4,0_healthy,healthy,0.414
75,42.0,0,6_escaped,escaped,0.638
75,42.0,1,0_healthy,healthy,0.286
75,42.0,2,1_injured,injured,0.247
75,42.0,3,5_eliminated,eliminated,0.383
75,42.0,4,0_healthy,healthy,0.445
75,44.0,0,6_escaped,escaped,0.519
75,44.0,1,0_healthy,healthy,0.303
75,44.0,2,1_injured,injured,0.258
75,44.0,3,5_eliminated,eliminated,0.461
75,44.0,4,0_healthy,healthy,0.221
75,46.0,0,6_escaped,escaped,0.57
75,46.0,1,0_healthy,healthy,0.493
75,46.0,2,1_injured,injured,0.24
75,46.0,3,5_eliminated,eliminated,0.371
75,46.0,4,0_healthy,healthy,0.502
75,48.0,0,6_escaped,escaped,0.586
75,48.0,1,0_healthy,healthy,0.456
75,48.0,2,1_injured,injured,0.249
75,48.0,3,5_eliminated,eliminated,0.366
75,48.0,4,0_healthy,healthy,0.469
75,50.0,0,5_eliminated,eliminated,0.603
75,50.0,1,0_healthy,healthy,0.414
75,50.0,2,1_injured,injured,0.244
75,50.0,3,5_eliminated,eliminated,0.406
75,50.0,4,0_healthy,healthy,0.453
75,52.0,0,5_eliminated,eliminated,0.445
75,52.0,1,0_healthy,healthy,0.508
75,52.0,2,1_injured,injured,0.245
75,52.0,3,5_eliminated,eliminated,0.349
75,52.0,4,0_healthy,healthy,0.463
75,54.0,0,5_eliminated,eliminated,0.411
75,54.0,1,0_healthy,healthy,0.393
75,54.0,2,1_injured,injured,0.261
75,54.0,3,5_eliminated,eliminated,0.34
75,54.0,4,0_healthy,healthy,0.51
75,56.0,0,6_escaped,escaped,0.728
75,56.0,1,0_healthy,healthy,0.459
75,56.0,2,1_injured,injured,0.333
75,56.0,3,5_eliminated,eliminated,0.463
75,56.0,4,0_healthy,healthy,0.284
75,58.0,0,6_escaped,escaped,0.382
75,58.0,1,0_healthy,healthy,0.346
75,58.0,2,1_injured,injured,0.266
