accuracy,loss,val_accuracy,val_loss,learning_rate
0.5177757740020752,1.3201440572738647,0.11983471363782883,2.6325957775115967,0.0005000000237487257
0.7584320902824402,0.8710144758224487,0.11983471363782883,3.882042646408081,0.0005000000237487257
0.8258888125419617,0.7091655135154724,0.44214877486228943,1.7453560829162598,0.0005000000237487257
0.864175021648407,0.5876652002334595,0.6157024502754211,1.4880419969558716,0.0005000000237487257
0.9051960110664368,0.5470984578132629,0.8099173307418823,0.7422673106193542,0.0005000000237487257
0.9024612307548523,0.5291401147842407,0.8140496015548706,0.9003458619117737,0.0005000000237487257
0.9170464873313904,0.500731348991394,0.9545454382896423,0.477169007062912,0.0005000000237487257
0.936189591884613,0.4680461883544922,0.9669421315193176,0.41853535175323486,0.0005000000237487257
0.9334548711776733,0.450906366109848,0.9090909361839294,0.5126794576644897,0.0005000000237487257
0.9416590929031372,0.41737431287765503,0.9462810158729553,0.4609755575656891,0.0005000000237487257
0.959890604019165,0.40843039751052856,0.8801652789115906,0.6966640949249268,0.0005000000237487257
0.9571558833122253,0.39989084005355835,0.8966942429542542,0.5212430953979492,0.0005000000237487257
0.9571558833122253,0.38964223861694336,0.9710744023323059,0.3844233453273773,0.0002500000118743628
0.9562442898750305,0.3770357668399811,0.9793388247489929,0.3611721992492676,0.0002500000118743628
0.9580674767494202,0.3912774920463562,0.9669421315193176,0.41497018933296204,0.0002500000118743628
0.9626253247261047,0.38823312520980835,0.9793388247489929,0.36519935727119446,0.0002500000118743628
0.9608021974563599,0.3823888301849365,0.9834710955619812,0.3759969472885132,0.0002500000118743628
0.9717411398887634,0.3741987347602844,0.9793388247489929,0.38187509775161743,0.0002500000118743628
0.9772105813026428,0.35797882080078125,0.9710744023323059,0.3767651617527008,0.0002500000118743628
0.9744758605957031,0.3697033226490021,0.9669421315193176,0.4194129705429077,0.0002500000118743628
0.976298987865448,0.34831568598747253,0.9628099203109741,0.3869944214820862,0.0002500000118743628
0.976298987865448,0.35554826259613037,0.9917355179786682,0.35266178846359253,0.0001250000059371814
0.9808568954467773,0.34043875336647034,0.9793388247489929,0.37075239419937134,0.0001250000059371814
0.9671832323074341,0.36343225836753845,0.9834710955619812,0.36051231622695923,0.0001250000059371814
0.983591616153717,0.34243109822273254,0.9752066135406494,0.3560686707496643,0.0001250000059371814
0.9790337085723877,0.35307854413986206,0.9793388247489929,0.35125502943992615,0.0001250000059371814
0.9854147434234619,0.33281031250953674,0.9876033067703247,0.353421151638031,6.25000029685907e-05
0.9808568954467773,0.34354376792907715,0.9917355179786682,0.3409969210624695,6.25000029685907e-05
0.9826800227165222,0.3313894271850586,0.9876033067703247,0.33736151456832886,6.25000029685907e-05
0.9899726510047913,0.3299556374549866,0.9834710955619812,0.3494066596031189,6.25000029685907e-05
0.9817684888839722,0.3383832275867462,0.9834710955619812,0.3446532189846039,3.125000148429535e-05
0.9881495237350464,0.3444145619869232,0.9793388247489929,0.3512660562992096,3.125000148429535e-05
