accuracy,loss,val_accuracy,val_loss,learning_rate
0.5620347261428833,1.3033711910247803,0.454033762216568,1.9180103540420532,0.0005000000237487257
0.7506203651428223,0.8283830881118774,0.10131332278251648,2.491959571838379,0.0005000000237487257
0.8387096524238586,0.6050629019737244,0.10131332278251648,2.6632847785949707,0.0005000000237487257
0.8784118890762329,0.5136005282402039,0.10506566613912582,2.9428961277008057,0.0005000000237487257
0.8870967626571655,0.49895739555358887,0.4277673661708832,1.2463595867156982,0.0005000000237487257
0.9305210709571838,0.37888050079345703,0.690431535243988,0.9413123726844788,0.0002500000118743628
0.944168746471405,0.3434292674064636,0.9474671483039856,0.37081247568130493,0.0002500000118743628
0.9429280161857605,0.34548428654670715,0.9474671483039856,0.41123729944229126,0.0002500000118743628
0.9540942907333374,0.31194034218788147,0.9212007522583008,0.3460668623447418,0.0002500000118743628
0.9652605652809143,0.2981618046760559,0.9887429475784302,0.22509245574474335,0.0002500000118743628
0.9615384340286255,0.31984490156173706,0.9887429475784302,0.23022210597991943,0.0002500000118743628
0.9801489114761353,0.26754996180534363,0.9756097793579102,0.24066342413425446,0.0002500000118743628
0.9677419066429138,0.2896770238876343,0.9831144213676453,0.27170443534851074,0.0002500000118743628
0.977667510509491,0.27664196491241455,0.9887429475784302,0.21748921275138855,0.0002500000118743628
0.9801489114761353,0.27674832940101624,0.9906191229820251,0.22251296043395996,0.0001250000059371814
0.977667510509491,0.25057318806648254,0.9831144213676453,0.2295035868883133,0.0001250000059371814
0.9888337254524231,0.23908554017543793,0.9868667721748352,0.2216775268316269,0.0001250000059371814
0.9875930547714233,0.25582820177078247,0.9849905967712402,0.22685839235782623,0.0001250000059371814
0.9801489114761353,0.24945123493671417,0.9812382459640503,0.23887450993061066,0.0001250000059371814
0.9913151264190674,0.23824065923690796,0.9868667721748352,0.21985672414302826,6.25000029685907e-05
0.9937965273857117,0.23541045188903809,0.9849905967712402,0.2264489084482193,6.25000029685907e-05
0.9875930547714233,0.23582614958286285,0.9849905967712402,0.21924243867397308,6.25000029685907e-05
0.9900744557380676,0.24390068650245667,0.9868667721748352,0.2269977331161499,6.25000029685907e-05
0.9950371980667114,0.23156169056892395,0.9868667721748352,0.22346371412277222,3.125000148429535e-05
0.996277928352356,0.2210211604833603,0.9887429475784302,0.22534510493278503,3.125000148429535e-05
