clip_id,timestamp,player_panel,heart_rate,confidence,valid
79,0.0,0,70,0.0,1
79,0.0,1,70,0.0,1
79,0.0,2,,0.0,0
79,0.0,3,84,0.0,1
79,0.0,4,110,0.0,1
79,2.0,0,70,0.0,1
79,2.0,1,70,0.0,1
79,2.0,2,,0.0,0
79,2.0,3,84,0.0,1
79,2.0,4,110,0.0,1
79,4.0,0,70,0.0,1
79,4.0,1,70,0.0,1
79,4.0,2,,0.0,0
79,4.0,3,84,0.0,1
79,4.0,4,110,0.0,1
79,6.0,0,70,0.0,1
79,6.0,1,70,0.0,1
79,6.0,2,,0.0,0
79,6.0,3,84,0.0,1
79,6.0,4,110,0.0,1
79,8.0,0,70,0.0,1
79,8.0,1,70,0.0,1
79,8.0,2,,0.0,0
79,8.0,3,84,0.0,1
79,8.0,4,110,0.0,1
79,10.0,0,70,0.0,1
79,10.0,1,70,0.0,1
79,10.0,2,,0.0,0
79,10.0,3,84,0.0,1
79,10.0,4,110,0.0,1
79,12.0,0,70,0.863,1
79,12.0,1,70,0.0,1
79,12.0,2,,0.0,0
79,12.0,3,84,0.0,1
79,12.0,4,110,0.0,1
79,14.0,0,70,0.0,1
79,14.0,1,70,0.0,1
79,14.0,2,,0.0,0
79,14.0,3,84,0.0,1
79,14.0,4,110,0.0,1
79,16.0,0,70,0.0,1
79,16.0,1,70,0.0,1
79,16.0,2,,0.0,0
79,16.0,3,84,0.0,1
79,16.0,4,110,0.0,1
79,18.0,0,70,0.0,1
79,18.0,1,70,0.0,1
79,18.0,2,,0.0,0
79,18.0,3,84,0.0,1
79,18.0,4,110,0.0,1
79,20.0,0,70,0.0,1
79,20.0,1,70,0.0,1
79,20.0,2,,0.0,0
79,20.0,3,84,0.0,1
79,20.0,4,110,0.0,1
79,22.0,0,70,0.0,1
79,22.0,1,70,0.0,1
79,22.0,2,,0.0,0
79,22.0,3,84,0.0,1
79,22.0,4,110,0.0,1
79,24.0,0,70,0.0,1
79,24.0,1,70,0.0,1
79,24.0,2,,0.0,0
79,24.0,3,84,0.0,1
79,24.0,4,110,0.0,1
79,26.0,0,70,0.0,1
79,26.0,1,70,0.0,1
79,26.0,2,,0.0,0
79,26.0,3,84,0.0,1
79,26.0,4,110,0.0,1
79,28.0,0,70,0.0,1
79,28.0,1,70,0.0,1
79,28.0,2,,0.0,0
79,28.0,3,84,0.0,1
79,28.0,4,110,0.0,1
79,30.0,0,70,0.0,1
79,30.0,1,70,0.0,1
79,30.0,2,,0.0,0
79,30.0,3,84,0.0,1
79,30.0,4,110,0.0,1
79,32.0,0,70,0.0,1
79,32.0,1,70,0.0,1
79,32.0,2,,0.0,0
79,32.0,3,84,0.0,1
79,32.0,4,110,0.0,1
79,34.0,0,70,0.0,1
79,34.0,1,70,0.0,1
79,34.0,2,,0.0,0
79,34.0,3,84,0.0,1
79,34.0,4,110,0.0,1
79,36.0,0,95,1.0,1
79,36.0,1,70,0.0,1
79,36.0,2,,0.0,0
79,36.0,3,84,0.0,1
79,36.0,4,110,0.0,1
79,38.0,0,99,1.0,1
79,38.0,1,70,0.0,1
79,38.0,2,,0.0,0
79,38.0,3,84,0.242,1
79,38.0,4,110,0.0,1
79,40.0,0,102,0.706,1
79,40.0,1,70,0.0,1
79,40.0,2,,0.0,0
79,40.0,3,84,0.297,1
79,40.0,4,110,0.0,1
79,42.0,0,102,0.0,1
79,42.0,1,70,0.0,1
79,42.0,2,,0.0,0
79,42.0,3,84,0.192,1
79,42.0,4,110,0.0,1
79,44.0,0,104,0.506,1
79,44.0,1,70,0.0,1
79,44.0,2,,0.0,0
79,44.0,3,81,0.166,1
79,44.0,4,110,0.0,1
79,46.0,0,104,0.0,1
79,46.0,1,70,0.0,1
79,46.0,2,,0.0,0
79,46.0,3,81,0.0,1
79,46.0,4,110,0.0,1
79,47.99,0,104,0.99,1
79,47.99,1,70,0.0,1
79,47.99,2,,0.0,0
79,47.99,3,81,0.0,1
79,47.99,4,110,0.0,1
79,49.99,0,104,0.986,1
79,49.99,1,70,0.0,1
79,49.99,2,,0.0,0
79,49.99,3,84,0.437,1
79,49.99,4,110,0.0,1
79,51.99,0,104,0.0,1
79,51.99,1,70,0.0,1
79,51.99,2,,0.0,0
79,51.99,3,84,0.0,1
79,51.99,4,110,0.0,1
79,53.99,0,105,0.946,1
79,53.99,1,70,0.0,1
79,53.99,2,,0.0,0
79,53.99,3,84,0.0,1
79,53.99,4,110,0.407,1
79,55.99,0,105,0.0,1
79,55.99,1,70,0.0,1
79,55.99,2,,0.0,0
79,55.99,3,80,0.282,1
79,55.99,4,111,0.446,1
79,57.99,0,105,0.0,1
79,57.99,1,70,0.0,1
79,57.99,2,,0.0,0
79,57.99,3,80,0.0,1
79,57.99,4,111,0.0,1
79,59.99,0,104,0.772,1
79,59.99,1,70,0.0,1
79,59.99,2,,0.0,0
79,59.99,3,80,0.195,1
79,59.99,4,111,0.645,1
79,61.99,0,104,0.681,1
79,61.99,1,70,0.0,1
79,61.99,2,,0.0,0
79,61.99,3,80,0.0,1
79,61.99,4,111,0.429,1
79,63.99,0,104,0.999,1
79,63.99,1,70,0.0,1
79,63.99,2,,0.0,0
79,63.99,3,80,0.0,1
79,63.99,4,111,0.525,1
79,65.99,0,104,0.883,1
79,65.99,1,70,0.0,1
79,65.99,2,,0.0,0
79,65.99,3,80,0.0,1
79,65.99,4,111,0.0,1
79,67.99,0,104,0.0,1
79,67.99,1,70,0.0,1
79,67.99,2,,0.0,0
79,67.99,3,80,0.0,1
