clip_id,timestamp,player_panel,heart_rate,confidence,valid
043,0.0,0,84,0.0,1
043,0.0,1,191,0.0,1
043,0.0,2,91,0.0,1
043,0.0,3,127,0.0,1
043,0.0,4,150,0.0,1
043,2.0,0,84,0.0,1
043,2.0,1,191,0.0,1
043,2.0,2,91,0.0,1
043,2.0,3,127,0.0,1
043,2.0,4,150,0.0,1
043,4.0,0,84,0.0,1
043,4.0,1,191,0.0,1
043,4.0,2,91,0.0,1
043,4.0,3,127,0.0,1
043,4.0,4,150,0.0,1
043,6.0,0,84,0.0,1
043,6.0,1,191,0.0,1
043,6.0,2,91,0.0,1
043,6.0,3,127,0.0,1
043,6.0,4,150,0.0,1
043,8.0,0,84,0.0,1
043,8.0,1,191,0.0,1
043,8.0,2,91,0.0,1
043,8.0,3,127,0.0,1
043,8.0,4,150,0.0,1
043,10.0,0,84,0.0,1
043,10.0,1,191,0.0,1
043,10.0,2,91,0.0,1
043,10.0,3,127,0.0,1
043,10.0,4,150,0.0,1
043,12.0,0,84,0.0,1
043,12.0,1,191,0.0,1
043,12.0,2,91,0.0,1
043,12.0,3,127,0.0,1
043,12.0,4,150,0.0,1
043,14.0,0,84,0.0,1
043,14.0,1,191,0.0,1
043,14.0,2,91,0.0,1
043,14.0,3,127,0.0,1
043,14.0,4,150,0.0,1
043,16.0,0,84,0.0,1
043,16.0,1,191,0.0,1
043,16.0,2,91,0.0,1
043,16.0,3,127,0.0,1
043,16.0,4,150,0.0,1
043,18.0,0,84,0.0,1
043,18.0,1,191,0.0,1
043,18.0,2,91,0.0,1
043,18.0,3,127,0.0,1
043,18.0,4,150,0.0,1
043,20.0,0,84,0.099,1
043,20.0,1,191,0.0,1
043,20.0,2,91,0.0,1
043,20.0,3,127,0.0,1
043,20.0,4,150,0.0,1
043,22.0,0,84,0.0,1
043,22.0,1,191,0.0,1
043,22.0,2,91,0.0,1
043,22.0,3,127,0.0,1
043,22.0,4,150,0.0,1
