clip_id,timestamp,player_panel,heart_rate,confidence,valid
56,0.0,0,164,0.0,1
56,0.0,1,,0.0,0
56,0.0,2,,0.0,0
56,0.0,3,,0.0,0
56,0.0,4,191,0.0,1
56,2.0,0,164,0.0,1
56,2.0,1,,0.0,0
56,2.0,2,,0.0,0
56,2.0,3,,0.0,0
56,2.0,4,191,0.0,1
56,4.0,0,164,0.0,1
56,4.0,1,,0.0,0
56,4.0,2,,0.0,0
56,4.0,3,,0.0,0
56,4.0,4,191,0.0,1
56,6.0,0,164,0.0,1
56,6.0,1,,0.0,0
56,6.0,2,,0.0,0
56,6.0,3,,0.0,0
56,6.0,4,191,0.0,1
56,8.0,0,164,0.0,1
56,8.0,1,,0.0,0
56,8.0,2,,0.0,0
56,8.0,3,,0.0,0
56,8.0,4,191,0.0,1
56,10.0,0,164,0.0,1
56,10.0,1,,0.0,0
56,10.0,2,,0.0,0
56,10.0,3,,0.0,0
56,10.0,4,191,0.0,1
56,12.0,0,164,0.0,1
56,12.0,1,,0.0,0
56,12.0,2,,0.0,0
56,12.0,3,,0.0,0
56,12.0,4,191,0.0,1
56,14.0,0,164,0.0,1
56,14.0,1,,0.0,0
56,14.0,2,,0.0,0
56,14.0,3,,0.0,0
56,14.0,4,191,0.0,1
56,16.0,0,164,0.0,1
56,16.0,1,,0.0,0
56,16.0,2,,0.0,0
56,16.0,3,,0.0,0
56,16.0,4,191,0.0,1
56,18.0,0,164,0.0,1
56,18.0,1,,0.0,0
56,18.0,2,,0.0,0
56,18.0,3,,0.0,0
56,18.0,4,191,0.0,1
56,20.0,0,164,0.0,1
56,20.0,1,,0.0,0
56,20.0,2,,0.0,0
56,20.0,3,,0.0,0
56,20.0,4,191,0.0,1
56,22.0,0,164,0.0,1
56,22.0,1,,0.0,0
56,22.0,2,,0.0,0
56,22.0,3,,0.0,0
56,22.0,4,191,0.0,1
56,24.0,0,164,0.956,1
56,24.0,1,,0.0,0
56,24.0,2,,0.0,0
56,24.0,3,,0.0,0
56,24.0,4,191,0.0,1
56,26.0,0,164,0.683,1
56,26.0,1,,0.0,0
56,26.0,2,,0.0,0
56,26.0,3,,0.0,0
56,26.0,4,191,0.0,1
56,28.0,0,166,0.94,1
56,28.0,1,,0.0,0
56,28.0,2,,0.0,0
56,28.0,3,,0.0,0
56,28.0,4,191,0.542,1
56,30.0,0,166,0.455,1
56,30.0,1,,0.0,0
56,30.0,2,,0.0,0
56,30.0,3,,0.0,0
56,30.0,4,191,0.0,1
56,32.0,0,166,0.577,1
56,32.0,1,,0.0,0
56,32.0,2,,0.0,0
56,32.0,3,,0.0,0
56,32.0,4,191,0.0,1
56,34.0,0,160,0.927,1
56,34.0,1,,0.0,0
56,34.0,2,,0.0,0
56,34.0,3,,0.0,0
56,34.0,4,120,0.622,1
56,36.0,0,153,0.942,1
56,36.0,1,,0.0,0
56,36.0,2,,0.0,0
56,36.0,3,,0.0,0
56,36.0,4,118,0.717,1
56,38.0,0,151,0.983,1
56,38.0,1,,0.0,0
56,38.0,2,,0.0,0
56,38.0,3,,0.0,0
56,38.0,4,117,0.804,1
56,40.0,0,145,0.996,1
56,40.0,1,,0.0,0
56,40.0,2,,0.0,0
56,40.0,3,,0.0,0
56,40.0,4,117,0.736,1
56,42.0,0,145,0.0,1
56,42.0,1,,0.0,0
