clip_id,timestamp,player_panel,heart_rate,confidence,valid
75,0.0,0,114,0.0,1
75,0.0,1,,0.0,0
75,0.0,2,,0.0,0
75,0.0,3,,0.0,0
75,0.0,4,105,0.0,1
75,2.0,0,114,0.0,1
75,2.0,1,,0.0,0
75,2.0,2,,0.0,0
75,2.0,3,,0.0,0
75,2.0,4,105,0.0,1
75,4.0,0,114,0.0,1
75,4.0,1,,0.0,0
75,4.0,2,,0.0,0
75,4.0,3,,0.0,0
75,4.0,4,105,0.0,1
75,6.0,0,114,0.0,1
75,6.0,1,,0.0,0
75,6.0,2,,0.0,0
75,6.0,3,,0.0,0
75,6.0,4,105,0.0,1
75,8.0,0,114,0.0,1
75,8.0,1,,0.0,0
75,8.0,2,,0.0,0
75,8.0,3,,0.0,0
75,8.0,4,105,0.0,1
75,10.0,0,114,0.0,1
75,10.0,1,,0.0,0
75,10.0,2,,0.0,0
75,10.0,3,,0.0,0
75,10.0,4,105,0.0,1
75,12.0,0,114,0.0,1
75,12.0,1,,0.0,0
75,12.0,2,,0.0,0
75,12.0,3,,0.0,0
75,12.0,4,105,0.021,1
75,14.0,0,114,0.0,1
75,14.0,1,,0.0,0
75,14.0,2,,0.0,0
75,14.0,3,,0.0,0
75,14.0,4,105,0.0,1
75,16.0,0,114,0.0,1
75,16.0,1,,0.0,0
75,16.0,2,,0.0,0
75,16.0,3,,0.0,0
75,16.0,4,105,0.0,1
75,18.0,0,114,0.0,1
75,18.0,1,,0.0,0
75,18.0,2,,0.0,0
75,18.0,3,,0.0,0
75,18.0,4,105,0.0,1
75,20.0,0,114,0.0,1
75,20.0,1,,0.0,0
75,20.0,2,,0.0,0
75,20.0,3,,0.0,0
75,20.0,4,105,0.0,1
75,22.0,0,114,0.0,1
75,22.0,1,,0.0,0
75,22.0,2,,0.0,0
75,22.0,3,,0.0,0
75,22.0,4,105,0.0,1
75,24.0,0,114,0.0,1
75,24.0,1,,0.0,0
75,24.0,2,,0.0,0
75,24.0,3,,0.0,0
75,24.0,4,105,0.0,1
75,26.0,0,114,0.0,1
75,26.0,1,,0.0,0
75,26.0,2,,0.0,0
75,26.0,3,,0.0,0
75,26.0,4,147,0.023,1
75,28.0,0,114,0.0,1
75,28.0,1,,0.0,0
