clip_id,timestamp,player_panel,heart_rate,confidence,valid
031,0.0,0,115,0.0,1
031,0.0,1,100,0.0,1
031,0.0,2,106,0.0,1
031,0.0,3,87,0.0,1
031,0.0,4,70,0.0,1
031,2.0,0,115,0.0,1
031,2.0,1,100,0.0,1
031,2.0,2,106,0.0,1
031,2.0,3,87,0.0,1
031,2.0,4,70,0.0,1
031,4.0,0,115,0.0,1
031,4.0,1,100,0.0,1
031,4.0,2,106,0.0,1
031,4.0,3,87,0.0,1
031,4.0,4,70,0.0,1
031,6.0,0,115,0.0,1
031,6.0,1,100,0.0,1
031,6.0,2,106,0.0,1
031,6.0,3,87,0.0,1
031,6.0,4,70,0.321,1
031,8.0,0,115,0.0,1
031,8.0,1,100,0.0,1
031,8.0,2,106,0.0,1
031,8.0,3,87,0.0,1
031,8.0,4,70,0.0,1
031,10.0,0,115,0.0,1
031,10.0,1,100,0.0,1
031,10.0,2,106,0.0,1
031,10.0,3,87,0.0,1
031,10.0,4,70,0.0,1
031,12.0,0,115,0.0,1
031,12.0,1,100,0.0,1
031,12.0,2,106,0.0,1
031,12.0,3,87,0.0,1
031,12.0,4,70,0.0,1
031,14.0,0,115,0.0,1
031,14.0,1,100,0.0,1
031,14.0,2,106,0.0,1
031,14.0,3,87,0.0,1
031,14.0,4,70,0.0,1
031,16.0,0,115,0.0,1
031,16.0,1,100,0.0,1
031,16.0,2,106,0.0,1
031,16.0,3,87,0.0,1
031,16.0,4,70,0.0,1
031,18.0,0,115,0.0,1
031,18.0,1,100,0.0,1
031,18.0,2,106,0.0,1
031,18.0,3,87,0.0,1
031,18.0,4,70,0.0,1
031,20.0,0,115,0.0,1
031,20.0,1,100,0.0,1
031,20.0,2,106,0.0,1
031,20.0,3,87,0.0,1
031,20.0,4,70,0.0,1
031,22.0,0,115,0.0,1
031,22.0,1,100,0.0,1
031,22.0,2,106,0.0,1
031,22.0,3,87,0.0,1
031,22.0,4,70,0.0,1
031,24.0,0,115,0.0,1
031,24.0,1,100,0.0,1
031,24.0,2,106,0.0,1
031,24.0,3,87,0.0,1
031,24.0,4,70,0.0,1
031,26.0,0,115,0.0,1
031,26.0,1,100,0.0,1
031,26.0,2,106,0.0,1
031,26.0,3,87,0.0,1
031,26.0,4,70,0.0,1
031,28.0,0,115,0.0,1
031,28.0,1,100,0.0,1
031,28.0,2,106,0.0,1
031,28.0,3,87,0.0,1
031,28.0,4,70,0.0,1
031,30.0,0,115,0.0,1
031,30.0,1,100,0.0,1
031,30.0,2,106,0.0,1
031,30.0,3,87,0.0,1
031,30.0,4,70,0.0,1
031,32.0,0,115,0.0,1
031,32.0,1,100,0.0,1
031,32.0,2,106,0.0,1
031,32.0,3,87,0.0,1
031,32.0,4,70,0.0,1
031,34.0,0,115,0.0,1
031,34.0,1,100,0.0,1
031,34.0,2,106,0.0,1
031,34.0,3,87,0.0,1
031,34.0,4,70,0.0,1
031,36.0,0,115,0.0,1
031,36.0,1,100,0.0,1
031,36.0,2,106,0.0,1
031,36.0,3,87,0.0,1
031,36.0,4,70,0.0,1
031,38.0,0,115,0.0,1
031,38.0,1,100,0.0,1
031,38.0,2,106,0.0,1
031,38.0,3,87,0.0,1
031,38.0,4,70,0.0,1
031,40.0,0,115,0.0,1
031,40.0,1,100,0.0,1
031,40.0,2,106,0.0,1
031,40.0,3,87,0.0,1
031,40.0,4,70,0.0,1
031,42.0,0,115,0.0,1
031,42.0,1,100,0.0,1
031,42.0,2,106,0.0,1
031,42.0,3,87,0.0,1
031,42.0,4,70,0.0,1
031,44.0,0,115,0.0,1
031,44.0,1,100,0.0,1
031,44.0,2,106,0.0,1
031,44.0,3,87,0.0,1
031,44.0,4,70,0.0,1
031,46.0,0,115,1.0,1
031,46.0,1,100,0.0,1
031,46.0,2,106,0.941,1
031,46.0,3,87,0.0,1
031,46.0,4,153,1.0,1
031,48.0,0,115,0.549,1
031,48.0,1,100,0.0,1
031,48.0,2,106,0.93,1
031,48.0,3,87,0.0,1
031,48.0,4,153,1.0,1
031,50.0,0,115,1.0,1
031,50.0,1,100,0.462,1
031,50.0,2,107,0.999,1
031,50.0,3,87,0.0,1
031,50.0,4,153,0.938,1
031,52.0,0,114,1.0,1
031,52.0,1,100,0.0,1
031,52.0,2,107,0.0,1
031,52.0,3,87,0.0,1
031,52.0,4,153,0.999,1
031,54.0,0,114,1.0,1
031,54.0,1,100,0.0,1
031,54.0,2,108,0.984,1
031,54.0,3,87,0.0,1
031,54.0,4,155,0.982,1
031,56.0,0,114,0.511,1
031,56.0,1,100,0.0,1
031,56.0,2,108,0.993,1
031,56.0,3,87,0.0,1
031,56.0,4,155,0.993,1
031,58.0,0,113,0.999,1
031,58.0,1,100,0.709,1
031,58.0,2,108,0.993,1
031,58.0,3,87,0.0,1
031,58.0,4,155,0.814,1
031,60.0,0,113,1.0,1
031,60.0,1,101,0.612,1
031,60.0,2,108,0.996,1
031,60.0,3,87,0.0,1
031,60.0,4,155,0.999,1
031,62.0,0,113,1.0,1
031,62.0,1,104,0.468,1
031,62.0,2,107,1.0,1
031,62.0,3,87,0.996,1
031,62.0,4,155,0.995,1
031,64.0,0,113,1.0,1
031,64.0,1,104,0.339,1
031,64.0,2,106,0.918,1
031,64.0,3,87,0.724,1
031,64.0,4,155,0.996,1
031,66.0,0,113,0.641,1
031,66.0,1,102,0.88,1
031,66.0,2,105,0.985,1
031,66.0,3,88,0.922,1
031,66.0,4,155,0.993,1
031,68.0,0,113,1.0,1
031,68.0,1,102,0.901,1
031,68.0,2,105,0.958,1
031,68.0,3,100,0.982,1
031,68.0,4,155,0.998,1
031,70.0,0,114,0.644,1
031,70.0,1,102,0.0,1
031,70.0,2,105,0.973,1
031,70.0,3,100,0.0,1
031,70.0,4,155,0.998,1
031,72.0,0,113,0.998,1
031,72.0,1,102,0.0,1
031,72.0,2,106,0.651,1
031,72.0,3,100,0.0,1
031,72.0,4,155,0.994,1
031,74.0,0,113,0.64,1
031,74.0,1,105,0.5,1
031,74.0,2,106,0.906,1
031,74.0,3,100,0.0,1
031,74.0,4,156,0.996,1
031,76.0,0,113,1.0,1
031,76.0,1,106,0.836,1
031,76.0,2,106,0.789,1
031,76.0,3,100,0.0,1
031,76.0,4,156,0.996,1
031,78.0,0,113,1.0,1
031,78.0,1,106,0.494,1
031,78.0,2,107,0.995,1
031,78.0,3,100,0.0,1
031,78.0,4,156,0.998,1
031,80.0,0,113,1.0,1
031,80.0,1,106,0.554,1
031,80.0,2,107,0.886,1
031,80.0,3,100,0.0,1
031,80.0,4,156,0.994,1
031,82.0,0,113,1.0,1
031,82.0,1,106,0.564,1
031,82.0,2,107,0.999,1
031,82.0,3,100,0.0,1
031,82.0,4,154,0.996,1
031,84.0,0,113,1.0,1
031,84.0,1,100,0.588,1
031,84.0,2,105,0.888,1
031,84.0,3,100,0.0,1
031,84.0,4,154,1.0,1
031,86.0,0,113,1.0,1
031,86.0,1,100,0.575,1
031,86.0,2,105,0.985,1
031,86.0,3,100,0.0,1
031,86.0,4,154,0.999,1
031,88.0,0,113,1.0,1
031,88.0,1,100,0.615,1
031,88.0,2,105,0.945,1
031,88.0,3,100,0.0,1
031,88.0,4,154,1.0,1
031,90.0,0,113,0.0,1
031,90.0,1,100,0.0,1
031,90.0,2,101,0.97,1
031,90.0,3,100,0.0,1
031,90.0,4,154,1.0,1
031,92.0,0,116,1.0,1
031,92.0,1,100,0.0,1
031,92.0,2,101,0.0,1
031,92.0,3,100,0.0,1
031,92.0,4,154,0.993,1
031,94.0,0,116,1.0,1
031,94.0,1,100,0.0,1
031,94.0,2,101,0.0,1
031,94.0,3,100,0.0,1
031,94.0,4,154,1.0,1
031,96.0,0,117,1.0,1
031,96.0,1,100,0.0,1
031,96.0,2,101,0.0,1
031,96.0,3,100,0.0,1
031,96.0,4,154,1.0,1
031,98.0,0,118,1.0,1
031,98.0,1,100,0.0,1
031,98.0,2,101,0.0,1
031,98.0,3,100,0.0,1
031,98.0,4,154,0.999,1
031,100.0,0,118,0.998,1
031,100.0,1,100,0.0,1
031,100.0,2,101,0.0,1
031,100.0,3,100,0.0,1
031,100.0,4,153,0.999,1
031,102.0,0,118,0.522,1
031,102.0,1,100,0.0,1
031,102.0,2,101,0.0,1
031,102.0,3,100,0.0,1
031,102.0,4,152,0.946,1
031,104.0,0,119,1.0,1
031,104.0,1,140,0.519,1
031,104.0,2,87,0.926,1
031,104.0,3,100,0.0,1
031,104.0,4,151,0.997,1
031,106.0,0,119,0.998,1
031,106.0,1,140,0.646,1
