clip_id,timestamp,player_panel,heart_rate,confidence,valid
5,0.0,0,110,0.0,1
5,0.0,1,144,0.0,1
5,0.0,2,,0.0,0
5,0.0,3,118,0.0,1
5,0.0,4,114,0.0,1
5,2.0,0,110,0.0,1
5,2.0,1,144,0.0,1
5,2.0,2,,0.0,0
5,2.0,3,118,0.0,1
5,2.0,4,114,0.0,1
5,4.0,0,110,0.0,1
5,4.0,1,144,0.0,1
5,4.0,2,,0.0,0
5,4.0,3,118,0.0,1
5,4.0,4,114,0.0,1
5,6.0,0,110,0.0,1
5,6.0,1,144,0.0,1
5,6.0,2,,0.0,0
5,6.0,3,118,0.0,1
5,6.0,4,114,0.0,1
5,8.0,0,110,0.0,1
5,8.0,1,144,0.0,1
5,8.0,2,,0.0,0
5,8.0,3,118,0.0,1
5,8.0,4,114,0.0,1
5,10.0,0,110,0.0,1
5,10.0,1,144,0.0,1
5,10.0,2,,0.0,0
5,10.0,3,118,0.0,1
5,10.0,4,114,0.0,1
5,12.0,0,110,0.0,1
5,12.0,1,144,0.0,1
5,12.0,2,,0.0,0
5,12.0,3,118,0.0,1
5,12.0,4,114,0.0,1
5,14.0,0,110,0.0,1
5,14.0,1,144,0.0,1
5,14.0,2,,0.0,0
5,14.0,3,118,0.0,1
5,14.0,4,114,0.0,1
5,16.0,0,110,1.0,1
5,16.0,1,144,0.0,1
5,16.0,2,,0.0,0
5,16.0,3,118,0.3,1
5,16.0,4,114,0.999,1
5,18.0,0,114,0.627,1
5,18.0,1,144,0.257,1
5,18.0,2,,0.0,0
5,18.0,3,118,0.419,1
5,18.0,4,114,1.0,1
5,20.0,0,115,0.411,1
5,20.0,1,144,0.0,1
5,20.0,2,,0.0,0
5,20.0,3,118,0.47,1
5,20.0,4,129,0.53,1
5,22.0,0,115,0.991,1
5,22.0,1,144,0.0,1
5,22.0,2,,0.0,0
5,22.0,3,118,0.694,1
5,22.0,4,132,0.911,1
5,24.0,0,115,0.997,1
5,24.0,1,144,0.0,1
5,24.0,2,,0.0,0
5,24.0,3,110,0.426,1
5,24.0,4,140,0.999,1
5,26.0,0,115,0.999,1
5,26.0,1,144,0.0,1
5,26.0,2,,0.0,0
5,26.0,3,110,0.669,1
5,26.0,4,142,0.997,1
5,28.0,0,115,0.998,1
5,28.0,1,144,0.0,1
5,28.0,2,,0.0,0
5,28.0,3,118,0.323,1
5,28.0,4,143,0.998,1
5,30.0,0,115,1.0,1
5,30.0,1,144,0.0,1
5,30.0,2,,0.0,0
5,30.0,3,118,0.86,1
5,30.0,4,144,0.999,1
5,32.0,0,115,1.0,1
5,32.0,1,144,0.0,1
5,32.0,2,,0.0,0
5,32.0,3,118,0.611,1
5,32.0,4,147,1.0,1
5,34.0,0,115,1.0,1
5,34.0,1,144,0.0,1
5,34.0,2,,0.0,0
5,34.0,3,118,0.329,1
5,34.0,4,151,0.997,1
5,36.0,0,116,1.0,1
5,36.0,1,144,0.0,1
5,36.0,2,,0.0,0
5,36.0,3,140,0.393,1
5,36.0,4,152,0.855,1
5,38.0,0,116,0.563,1
5,38.0,1,144,0.0,1
5,38.0,2,,0.0,0
5,38.0,3,118,0.0,1
5,38.0,4,153,0.917,1
5,40.0,0,119,1.0,1
5,40.0,1,140,0.673,1
5,40.0,2,,0.0,0
5,40.0,3,118,0.357,1
5,40.0,4,154,0.995,1
5,42.0,0,119,1.0,1
5,42.0,1,140,0.0,1
5,42.0,2,,0.0,0
5,42.0,3,118,0.259,1
5,42.0,4,154,0.999,1
5,44.0,0,119,0.999,1
5,44.0,1,140,0.0,1
5,44.0,2,,0.0,0
5,44.0,3,140,0.319,1
5,44.0,4,154,1.0,1
5,46.0,0,119,1.0,1
5,46.0,1,140,0.0,1
5,46.0,2,,0.0,0
5,46.0,3,118,0.422,1
5,46.0,4,154,0.999,1
5,47.99,0,117,1.0,1
5,47.99,1,140,0.0,1
5,47.99,2,,0.0,0
5,47.99,3,148,0.367,1
5,47.99,4,156,0.994,1
5,49.99,0,116,1.0,1
5,49.99,1,140,0.0,1
5,49.99,2,,0.0,0
5,49.99,3,148,0.293,1
5,49.99,4,156,0.998,1
5,51.99,0,116,1.0,1
5,51.99,1,144,0.253,1
5,51.99,2,,0.0,0
5,51.99,3,148,0.503,1
5,51.99,4,156,0.977,1
5,53.99,0,116,1.0,1
5,53.99,1,144,0.0,1
5,53.99,2,,0.0,0
5,53.99,3,118,0.283,1
5,53.99,4,156,0.985,1
5,55.99,0,116,1.0,1
5,55.99,1,144,0.0,1
5,55.99,2,,0.0,0
5,55.99,3,118,0.43,1
5,55.99,4,157,0.995,1
5,57.99,0,116,1.0,1
5,57.99,1,144,0.0,1
5,57.99,2,,0.0,0
5,57.99,3,118,0.579,1
5,57.99,4,157,0.998,1
5,59.99,0,116,1.0,1
5,59.99,1,144,0.0,1
5,59.99,2,,0.0,0
5,59.99,3,118,0.61,1
5,59.99,4,158,1.0,1
5,61.99,0,116,1.0,1
5,61.99,1,144,0.0,1
5,61.99,2,,0.0,0
5,61.99,3,118,0.51,1
5,61.99,4,158,0.999,1
5,63.99,0,114,1.0,1
5,63.99,1,144,0.0,1
5,63.99,2,,0.0,0
5,63.99,3,118,0.709,1
5,63.99,4,158,0.999,1
5,65.99,0,113,1.0,1
5,65.99,1,144,0.0,1
5,65.99,2,,0.0,0
5,65.99,3,118,0.582,1
5,65.99,4,157,0.997,1
5,67.99,0,113,0.942,1
5,67.99,1,144,0.0,1
5,67.99,2,,0.0,0
5,67.99,3,118,0.42,1
5,67.99,4,156,0.991,1
5,69.99,0,113,0.906,1
5,69.99,1,104,0.48,1
5,69.99,2,,0.0,0
5,69.99,3,118,0.568,1
5,69.99,4,154,0.999,1
5,71.99,0,115,1.0,1
5,71.99,1,104,0.0,1
5,71.99,2,,0.0,0
5,71.99,3,118,0.733,1
5,71.99,4,153,0.988,1
5,73.99,0,115,1.0,1
5,73.99,1,104,0.0,1
5,73.99,2,,0.0,0
5,73.99,3,118,0.317,1
5,73.99,4,151,0.997,1
5,75.99,0,115,1.0,1
5,75.99,1,104,0.0,1
5,75.99,2,,0.0,0
5,75.99,3,118,0.319,1
5,75.99,4,150,0.999,1
5,77.99,0,115,0.997,1
5,77.99,1,102,0.38,1
5,77.99,2,,0.0,0
5,77.99,3,118,0.772,1
5,77.99,4,149,0.995,1
5,79.99,0,115,0.999,1
5,79.99,1,102,0.0,1
5,79.99,2,,0.0,0
5,79.99,3,118,0.0,1
5,79.99,4,148,0.615,1
5,81.99,0,116,0.982,1
5,81.99,1,102,0.0,1
5,81.99,2,,0.0,0
5,81.99,3,118,0.506,1
5,81.99,4,148,0.979,1
5,83.99,0,116,0.0,1
5,83.99,1,102,0.0,1
5,83.99,2,,0.0,0
5,83.99,3,118,0.0,1
5,83.99,4,147,0.966,1
5,85.99,0,116,0.994,1
5,85.99,1,102,0.0,1
5,85.99,2,,0.0,0
5,85.99,3,108,0.558,1
5,85.99,4,147,0.504,1
5,87.99,0,116,1.0,1
5,87.99,1,102,0.0,1
5,87.99,2,,0.0,0
5,87.99,3,108,0.482,1
5,87.99,4,147,0.906,1
5,89.99,0,115,0.988,1
5,89.99,1,102,0.0,1
5,89.99,2,,0.0,0
5,89.99,3,103,0.37,1
5,89.99,4,148,0.812,1
5,91.99,0,115,0.691,1
5,91.99,1,102,0.0,1
5,91.99,2,,0.0,0
5,91.99,3,103,0.314,1
5,91.99,4,148,1.0,1
5,93.99,0,115,0.997,1
5,93.99,1,102,0.0,1
5,93.99,2,,0.0,0
5,93.99,3,103,0.0,1
