accuracy,loss,val_accuracy,val_loss,learning_rate
0.4864516258239746,1.4958148002624512,0.09751772880554199,2.0765182971954346,0.0005000000237487257
0.78838711977005,0.8839913606643677,0.1631205677986145,2.5928969383239746,0.0005000000237487257
0.8399999737739563,0.7028931975364685,0.1702127605676651,2.9574267864227295,0.0005000000237487257
0.8941935300827026,0.5635558366775513,0.20744681358337402,2.3329548835754395,0.0005000000237487257
0.9329032301902771,0.5154350399971008,0.41489362716674805,1.6109979152679443,0.0005000000237487257
0.9212903380393982,0.5002909898757935,0.3439716398715973,2.2735707759857178,0.0005000000237487257
0.9238709807395935,0.4997905492782593,0.7482269406318665,1.0667859315872192,0.0005000000237487257
0.9367741942405701,0.44828352332115173,0.835106372833252,0.8248184323310852,0.0005000000237487257
0.9548386931419373,0.4230048954486847,0.9255319237709045,0.5660066604614258,0.0005000000237487257
0.9599999785423279,0.41834914684295654,0.9166666865348816,0.621684193611145,0.0005000000237487257
0.9625806212425232,0.4110167324542999,0.8014184236526489,0.82183837890625,0.0005000000237487257
0.9754838943481445,0.38152921199798584,0.902482271194458,0.5951712131500244,0.0005000000237487257
0.9638709425926208,0.400625616312027,0.5514184236526489,1.3649650812149048,0.0005000000237487257
0.9703226089477539,0.391678124666214,0.6542553305625916,1.1391818523406982,0.0002500000118743628
0.9741935729980469,0.3754553496837616,0.9432623982429504,0.45259201526641846,0.0002500000118743628
0.9741935729980469,0.36032941937446594,0.521276593208313,2.005262851715088,0.0002500000118743628
0.9780645370483398,0.3585383892059326,0.9042553305625916,0.5727676749229431,0.0002500000118743628
0.9690322875976562,0.39461714029312134,0.9556737542152405,0.45585447549819946,0.0002500000118743628
0.9845161437988281,0.3500402867794037,0.9609929323196411,0.4278387427330017,0.0002500000118743628
0.9819355010986328,0.35347214341163635,0.9273049831390381,0.5019497275352478,0.0002500000118743628
0.9729032516479492,0.37672188878059387,0.9184397459030151,0.49600327014923096,0.0002500000118743628
0.9819355010986328,0.35177040100097656,0.945035457611084,0.49555984139442444,0.0002500000118743628
0.9858064651489258,0.3402951657772064,0.9485815763473511,0.4900255799293518,0.0002500000118743628
0.9806451797485352,0.34997445344924927,0.923758864402771,0.5104972124099731,0.0001250000059371814
0.9767742156982422,0.34762343764305115,0.9468085169792175,0.48193931579589844,0.0001250000059371814
0.9896774291992188,0.35256537795066833,0.8971630930900574,0.5602551698684692,0.0001250000059371814
0.9845161437988281,0.3520764410495758,0.9503546357154846,0.44896629452705383,0.0001250000059371814
0.9832258224487305,0.33610427379608154,0.9485815763473511,0.4544824957847595,6.25000029685907e-05
0.9832258224487305,0.33688321709632874,0.9645389914512634,0.42172423005104065,6.25000029685907e-05
0.9870967864990234,0.3321462571620941,0.9680851101875305,0.4014131426811218,6.25000029685907e-05
0.9806451797485352,0.34281685948371887,0.9166666865348816,0.5345925688743591,6.25000029685907e-05
0.9896774291992188,0.3476649820804596,0.9627659320831299,0.4180606007575989,6.25000029685907e-05
0.9909677505493164,0.33753910660743713,0.9592198729515076,0.44737687706947327,6.25000029685907e-05
0.9870967864990234,0.3376100957393646,0.9556737542152405,0.43925654888153076,6.25000029685907e-05
0.9883871078491211,0.3320690095424652,0.9609929323196411,0.4322563111782074,3.125000148429535e-05
0.9870967864990234,0.35058605670928955,0.9609929323196411,0.4418925940990448,3.125000148429535e-05
0.9974193572998047,0.3139409124851227,0.9645389914512634,0.4291350841522217,3.125000148429535e-05
0.9793548583984375,0.34517231583595276,0.957446813583374,0.4479992687702179,3.125000148429535e-05
0.9896774291992188,0.3266775906085968,0.9627659320831299,0.4356355369091034,1.5625000742147677e-05
0.9858064651489258,0.3341101109981537,0.966312050819397,0.4179297983646393,1.5625000742147677e-05
