clip_id,timestamp,raw_text,match_time_seconds
17,0.0,00:18,18
17,2.0,0:20,20
17,4.0,08:22,502
17,6.0,00:24,24
17,8.0,0:26,26
17,10.0,08:28,508
17,12.0,0:30,30
17,14.0,032,
17,16.0,00:34,34
17,18.0,00:36,36
17,20.0,0:38,38
17,22.0,0:40,40
17,24.0,00:42,42
17,26.0,0:44,44
17,28.0,00:46,46
17,30.0,00:48,48
17,32.0,08:5,
17,34.0,08:52,532
17,36.0,00:54,54
17,38.0,0:56,56
17,40.0,0:58,58
17,42.0,0:80,
17,44.0,0:82,
17,46.0,0:04,4
17,48.0,0:06,6
17,50.0,0:8,
17,52.0,8:,
17,54.0,8:2,
17,56.0,01:74,
17,58.0,01:76,
17,60.0,0:18,18
17,62.0,0:20,20
17,64.0,0:22,22
17,66.0,01:24,84
17,68.0,01:26,86
17,70.0,01:28,88
17,72.0,0:3,
17,74.0,0:32,32
17,76.0,0:34,34
17,78.0,0:36,36
17,80.0,01:38,98
17,82.0,0:40,40
17,84.0,0:42,42
17,86.0,01:44,104
17,88.0,01:46,106
17,90.0,01:48,108
17,92.0,0:5,
17,94.0,8:5,
17,96.0,01:54,114
17,98.0,01:56,116
17,100.0,0:58,58
17,102.0,02:0,
17,104.0,82:02,
17,106.0,02:04,124
17,108.0,02:06,126
17,110.0,02:08,128
17,112.0,0:10,10
17,114.0,82:12,
17,116.0,02:14,134
17,118.0,02:76,
17,120.0,02:18,138
17,122.0,02:20,140
17,124.0,0:22,22
17,126.0,02:24,144
17,128.0,02:26,146
17,130.0,02:28,148
17,132.0,02:30,150
17,134.0,02:32,152
17,136.0,02:34,154
17,138.0,02:36,156
17,140.0,02:38,158
17,142.0,02:40,160
17,144.0,02:42,162
17,146.0,02:44,164
17,148.0,02:46,166
17,150.0,2:48,168
17,152.0,2:5,
17,154.0,82:52,
17,156.0,02:54,174
17,158.0,02:56,176
17,160.0,02:58,178
17,162.0,03:00,180
17,164.0,03:82,
17,166.0,03:04,184
17,168.0,03:06,186
17,170.0,03:08,188
17,172.0,03:10,190
17,174.0,03:2,
17,176.0,03:14,194
17,178.0,03:16,196
17,180.0,03:18,198
17,181.99,03:20,200
17,183.99,0322,
17,185.99,03:24,204
17,187.99,03:26,206
17,189.99,03:28,208
17,191.99,03:30,210
17,193.99,0332,
17,195.99,03:34,214
17,197.99,03:36,216
17,199.99,03:38,218
17,201.99,03:40,220
17,203.99,03:42,222
17,205.99,03:44,224
17,207.99,03:46,226
17,209.99,03:48,228
17,211.99,03:50,230
17,213.99,03:52,232
17,215.99,03:54,234
17,217.99,03:56,236
17,219.99,03:58,238
17,221.99,04:00,240
17,223.99,04:02,242
17,225.99,04:04,244
17,227.99,0406,
17,229.99,04:08,248
17,231.99,04:10,250
17,233.99,04:2,
17,235.99,04:14,254
17,237.99,04:16,256
17,239.99,04:18,258
17,241.99,04:0,
17,243.99,04:2,
17,245.99,04:4,
17,247.99,04:26,266
17,249.99,04:28,268
17,251.99,04:30,270
17,253.99,042,
17,255.99,04:4,
17,257.99,04:36,276
17,259.99,04:38,278
17,261.99,04:40,280
17,263.99,04:42,282
17,265.99,04:44,284
17,267.99,04:46,286
17,269.99,04:48,288
17,271.99,04:50,290
17,273.99,0452,
17,275.99,04:54,294
17,277.99,04:56,296
17,279.99,0458,
17,281.99,05:00,300
17,283.99,,
17,285.99,,
17,287.99,,
17,289.99,,
