clip_id,timestamp,raw_text,match_time_seconds
50,0.0,,
50,2.0,,
50,4.0,,
50,6.0,,
50,8.0,,
50,10.0,,
50,12.0,,
50,14.0,,
50,16.0,88:1,
50,18.0,0:2,
50,20.0,00:14,14
50,22.0,00:16,16
50,24.0,08:18,498
50,26.0,0:20,20
50,28.0,0:22,22
50,30.0,08:24,504
50,32.0,00:26,26
50,34.0,08:28,508
50,36.0,0:30,30
50,38.0,0:32,32
50,40.0,00:34,34
50,42.0,0:36,36
50,44.0,0:38,38
50,46.0,0:40,40
50,48.0,0:42,42
50,50.0,00:44,44
50,52.0,00:46,46
50,54.0,00:48,48
50,56.0,0:50,50
50,58.0,0:52,52
50,60.0,00:54,54
50,62.0,0:56,56
50,64.0,0:58,58
50,66.0,8:00,480
50,68.0,8:82,
50,70.0,0:04,4
50,72.0,0:06,6
50,74.0,8:08,488
50,76.0,8:0,
50,78.0,8:2,
50,80.0,01:4,
50,82.0,01:16,76
50,84.0,01:18,78
50,86.0,8:20,500
50,88.0,0:22,22
50,90.0,01:24,84
50,92.0,0:26,26
50,94.0,0:28,28
50,96.0,0:30,30
50,98.0,0:32,32
50,100.0,01:34,94
50,102.0,0:36,36
50,104.0,0:38,38
50,106.0,01:40,100
50,108.0,0:42,42
50,110.0,01:44,104
50,112.0,01:46,106
50,114.0,01:48,108
50,116.0,8:50,530
50,118.0,0:52,52
50,120.0,01:54,114
50,122.0,0:56,56
50,124.0,0:58,58
50,126.0,02:00,120
50,128.0,82:02,
50,130.0,02:04,124
50,132.0,02:06,126
50,134.0,02:8,
50,136.0,02:1,
50,138.0,02:12,132
50,140.0,02:14,134
50,142.0,02:16,136
50,144.0,02:18,138
50,146.0,02:20,140
50,148.0,02:22,142
50,150.0,02:24,144
50,152.0,02:26,146
50,154.0,02:28,148
50,156.0,02:30,150
50,158.0,02:32,152
50,160.0,02:34,154
50,162.0,02:36,156
50,164.0,02:38,158
50,166.0,02:40,160
50,168.0,02:42,162
50,170.0,02:44,164
50,172.0,02:46,166
50,174.0,02:48,168
50,176.0,02:50,170
50,178.0,8252,
50,180.0,02:54,174
50,182.0,02:56,176
50,184.0,02:58,178
50,186.0,03:8,
50,188.0,03:82,
50,190.0,03:04,184
50,192.0,03:06,186
50,194.0,03:08,188
50,196.0,03:10,190
50,198.0,03:12,192
50,200.0,03:14,194
50,202.0,03:16,196
50,204.0,03:18,198
50,206.0,03:20,200
50,208.0,03:22,202
50,210.0,03:24,204
50,212.0,03:26,206
50,214.0,03:28,208
50,216.0,03:30,210
50,218.0,03:32,212
50,220.0,03:34,214
50,222.0,03:36,216
50,224.0,03:38,218
50,226.0,03:40,220
50,228.0,03:42,222
50,230.0,03:44,224
50,232.0,03:46,226
50,234.0,03:48,228
50,236.0,03:50,230
50,238.0,03:52,232
50,240.0,03:54,234
50,242.0,0:56,56
50,244.0,03:58,238
50,246.0,04:00,240
50,248.0,04:02,242
50,250.0,04:04,244
50,252.0,04:06,246
50,254.0,04:08,248
50,256.0,04:0,
50,258.0,04:2,
50,260.0,04:4,
50,262.0,04:16,256
50,264.0,04:18,258
50,266.0,04:20,260
50,268.0,04:22,262
50,270.0,0424,
50,272.0,0426,
50,274.0,0428,
50,276.0,04:30,270
50,278.0,04832,
50,280.0,04834,
50,282.0,04:36,276
50,284.0,04:38,278
50,286.0,04:40,280
50,288.0,04:42,282
50,290.0,04744,
50,292.0,04846,
50,294.0,04:48,288
50,296.0,04:50,290
50,298.0,042,
50,300.0,0484,
50,302.0,04:56,296
50,304.0,04:58,298
50,306.0,05:00,300
50,308.0,05:02,302
50,310.0,05:04,304
50,312.0,05:06,306
50,314.0,05:08,308
50,316.0,051,
50,318.0,05:12,312
50,320.0,05:4,
50,322.0,05:16,316
50,324.0,05:18,318
50,326.0,05:20,320
50,328.0,05:22,322
50,330.0,05:24,324
50,332.0,05:26,326
50,334.0,05:28,328
50,336.0,05:30,330
50,338.0,05:32,332
50,340.0,05:34,334
50,342.0,05:36,336
50,344.0,05:38,338
50,346.0,05:40,340
50,348.0,05:42,342
50,350.0,05:44,344
50,352.0,05:46,346
50,354.0,05:48,348
50,356.0,05:50,350
50,358.0,0552,
50,360.0,05:54,354
50,362.0,05:56,356
50,364.0,05:58,358
50,366.0,06:80,
50,368.0,06:82,
50,370.0,06:04,364
50,372.0,06:06,366
50,374.0,06:08,368
50,376.0,06:0,
50,378.0,0612,
50,380.0,06:14,374
50,382.0,06:16,376
50,384.0,,
