clip_id,timestamp,raw_text,match_time_seconds
52,0.0,,
52,2.0,,
52,4.0,,
52,6.0,,
52,8.0,,
52,10.0,,
52,12.0,,
52,14.0,,
52,16.0,00:1,
52,18.0,0:3,
52,20.0,0:15,15
52,22.0,0:7,
52,24.0,0:19,19
52,26.0,0:21,21
52,28.0,0:23,23
52,30.0,0:25,25
52,32.0,08:21,501
52,34.0,08:29,509
52,36.0,0:31,31
52,38.0,0:33,33
52,40.0,0:35,35
52,42.0,08:31,511
52,44.0,0:39,39
52,46.0,0:4,
52,48.0,0:43,43
52,50.0,0:45,45
52,52.0,00:41,41
52,54.0,00:49,49
52,56.0,0:51,51
52,58.0,0:53,53
52,60.0,0:5,
52,62.0,0:51,51
52,64.0,0:58,58
52,66.0,8:01,481
52,68.0,8:03,483
52,70.0,0:05,5
52,72.0,0:07,7
52,74.0,0:09,9
52,76.0,0:,
52,78.0,0:3,
52,80.0,0:5,
52,82.0,8:7,
52,84.0,0:9,
52,86.0,8:21,501
52,88.0,8:23,503
52,90.0,0:25,25
52,92.0,027,
52,94.0,0:29,29
52,96.0,8:31,511
52,98.0,0:33,33
52,100.0,0:35,35
52,102.0,0:37,37
52,104.0,0:39,39
52,106.0,0:41,41
52,108.0,0:43,43
52,110.0,0:45,45
52,112.0,0:41,41
52,114.0,0:49,49
52,116.0,8:5,
52,118.0,0:53,53
52,120.0,0:55,55
52,122.0,8:57,537
52,124.0,8:59,539
52,126.0,02:81,
52,128.0,02:03,123
52,130.0,02:05,125
52,132.0,02:01,121
52,134.0,02:08,128
52,136.0,82:,
52,138.0,02:13,133
52,140.0,02:5,
52,142.0,02:07,127
52,144.0,02:19,139
52,146.0,02:21,141
52,148.0,02:23,143
52,150.0,02:25,145
52,152.0,0221,
52,154.0,02:29,149
52,156.0,02:31,151
52,158.0,02:33,153
52,160.0,0235,
52,162.0,02:31,151
52,164.0,02:39,159
52,166.0,02:41,161
52,168.0,02:43,163
52,170.0,02:45,165
52,172.0,02:41,161
52,174.0,02:48,168
52,176.0,02:5,
52,178.0,8253,
52,180.0,02:55,175
52,182.0,0251,
52,184.0,02:59,179
52,186.0,03:81,
52,188.0,03:03,183
52,190.0,03:05,185
52,192.0,03:07,187
52,194.0,03:09,189
52,196.0,03:,
52,198.0,03:13,193
52,200.0,03:15,195
52,202.0,03:1,
52,204.0,03:19,199
52,206.0,0:21,21
52,208.0,03:23,203
52,210.0,0:25,25
52,212.0,03:21,201
52,214.0,03:29,209
52,216.0,03:31,211
52,218.0,03:33,213
52,220.0,03:35,215
52,222.0,03:31,211
52,224.0,03:39,219
52,226.0,03:41,221
52,228.0,03:43,223
52,230.0,03:45,225
52,232.0,03:41,221
52,234.0,03:493,229
52,236.0,03:51,231
52,238.0,03:53,233
52,240.0,03:55,235
52,242.0,03:57,237
52,244.0,03:58,238
52,246.0,04:01,241
52,248.0,04:03,243
52,250.0,04:05,245
52,252.0,04:01,241
52,254.0,04:09,249
52,256.0,04:1,
52,258.0,04:3,
52,260.0,04:5,
52,262.0,04:1,
52,264.0,04:9,
52,266.0,0421,
52,268.0,043,
52,270.0,04:25,265
52,272.0,0481,
52,274.0,04229,
52,276.0,04831,
52,278.0,04233,
52,280.0,04835,
52,282.0,0431,
52,284.0,04239,
52,286.0,04:41,281
52,288.0,04843,
52,290.0,04845,
52,292.0,04841,
52,294.0,04849,
52,296.0,0451,
52,298.0,04853,
52,300.0,04855,
52,302.0,04851,
52,304.0,04859,
52,306.0,05:01,301
52,308.0,05:03,303
52,310.0,055,
52,312.0,05:07,307
52,314.0,05:09,309
52,316.0,05:,
52,318.0,05:3,
52,320.0,05:5,
52,322.0,05:1,
52,324.0,0518,
52,326.0,05:21,321
52,328.0,05:23,323
52,330.0,05:25,325
52,332.0,05:2,
52,334.0,05:29,329
52,336.0,05:31,331
52,338.0,05:33,333
52,340.0,05:35,335
52,342.0,05:31,331
52,344.0,05:39,339
52,346.0,05:41,341
52,348.0,05:43,343
52,350.0,05:45,345
52,352.0,05:41,341
52,354.0,05:49,349
52,356.0,0551,
52,358.0,0553,
52,360.0,05:55,355
52,362.0,055,
52,364.0,05:59,359
