clip_id,timestamp,raw_text,match_time_seconds
11,0.0,0:40,40
11,2.0,0:42,42
11,4.0,01:44,104
11,6.0,01:46,106
11,8.0,01:48,108
11,10.0,8:58,538
11,12.0,8:2,
11,14.0,0:54,54
11,16.0,0:56,56
11,18.0,0:58,58
11,20.0,82:0,
11,22.0,82:02,
11,24.0,02:04,124
11,26.0,82:06,
11,28.0,82:08,
11,30.0,82:0,
11,32.0,8:2,
11,34.0,02:14,134
11,36.0,02:16,136
11,38.0,02:18,138
11,40.0,82:20,
11,42.0,02:22,142
11,44.0,02:24,144
11,46.0,02:26,146
11,48.0,0:28,28
11,50.0,82:30,
11,52.0,02:32,152
11,54.0,02:34,154
11,56.0,02:36,156
11,58.0,02:38,158
11,60.0,02:40,160
11,62.0,02:42,162
11,64.0,02:44,164
11,66.0,02:46,166
11,68.0,02:48,168
11,70.0,82:5,
11,72.0,82:52,
11,74.0,02:54,174
11,76.0,02:56,176
11,78.0,02:58,178
11,80.0,03:00,180
11,82.0,03:82,
11,83.99,03:04,184
11,85.99,03:06,186
11,87.99,03:08,188
11,89.99,03:0,
11,91.99,03:12,192
11,93.99,03:14,194
11,95.99,03:16,196
11,97.99,03:18,198
11,99.99,03:20,200
11,101.99,03:22,202
11,103.99,03:24,204
11,105.99,03:26,206
11,107.99,03:21,201
11,109.99,,
11,111.99,,
11,113.99,,
11,115.99,,
11,117.99,,
11,119.99,4,
11,121.99,1,
11,123.99,,
11,125.99,,
11,127.99,4,
11,129.99,,
11,131.99,,
11,133.99,,
11,135.99,,
11,137.99,,
11,139.99,,
11,141.99,4,
11,143.99,,
11,145.99,,
11,147.99,,
11,149.99,,
11,151.99,,
11,153.99,,
11,155.99,,
11,157.99,,
11,159.99,,
11,161.99,,
11,163.99,,
11,165.99,,
11,167.99,,
11,169.99,,
11,171.99,,
11,173.99,,
11,175.99,,
11,177.99,,
11,179.99,:,
11,181.99,,
11,183.99,25,
11,185.99,,
11,187.99,,
11,189.99,6:,
11,191.99,03:21,201
11,193.99,03:21,201
11,195.99,03:28,208
11,197.99,03:30,210
11,199.99,03:32,212
11,201.99,03:34,214
11,203.99,03:36,216
11,205.99,03:38,218
11,207.99,03:40,220
11,209.99,03:42,222
11,211.99,03:44,224
11,213.99,03:46,226
11,215.99,03:48,228
11,217.99,03:50,230
11,219.99,03:52,232
11,221.99,03:54,234
11,223.99,03:56,236
11,225.99,03:58,238
11,227.99,04:80,
11,229.99,04:82,
11,231.99,04:04,244
11,233.99,04:06,246
11,235.99,04:08,248
11,237.99,04:0,
11,239.99,04:2,
11,241.99,04:4,
11,243.99,04:16,256
11,245.99,04:8,
11,247.99,04:0,
11,249.98,04:2,
11,251.98,04:4,
11,253.98,04:26,266
11,255.98,04:8,
11,257.98,04:30,270
11,259.98,04:32,272
11,261.98,04:4,
11,263.98,04:36,276
11,265.98,04:38,278
11,267.98,04:40,280
11,269.98,04:42,282
11,271.98,04:44,284
11,273.98,04:46,286
11,275.98,04:48,288
11,277.98,04:50,290
11,279.98,04:52,292
11,281.98,04:54,294
11,283.98,,
11,285.98,,
