clip_id,timestamp,raw_text,match_time_seconds
036,0.0,,
036,2.0,,
036,4.0,,
036,6.0,,
036,8.0,,
036,10.0,,
036,12.0,083,
036,14.0,08:5,
036,16.0,08:7,
036,18.0,00:19,19
036,20.0,08:21,501
036,22.0,00:23,23
036,24.0,08:25,505
036,26.0,00:21,21
036,28.0,00:29,29
036,30.0,0:31,31
036,32.0,0:33,33
036,34.0,08:35,515
036,36.0,00:37,37
036,38.0,00:39,39
036,40.0,00:41,41
036,42.0,00:43,43
036,44.0,00:45,45
036,46.0,00:47,47
036,48.0,00:49,49
036,50.0,051,
036,52.0,0:53,53
036,54.0,055,
036,56.0,0:5,
036,58.0,00:59,59
036,60.0,8:8,
036,62.0,0:03,3
036,64.0,0:05,5
036,66.0,0:87,
036,68.0,0:09,9
036,70.0,0:,
036,72.0,0:3,
036,74.0,8:5,
036,76.0,0:,
036,78.0,0:9,
036,80.0,8:21,501
036,82.0,0:23,23
036,84.0,8:25,505
036,86.0,0:27,27
036,88.0,0:29,29
036,90.0,8:31,511
036,92.0,0:33,33
036,94.0,0:35,35
036,96.0,01:3,
036,98.0,0:39,39
036,100.0,0:41,41
036,102.0,01:43,103
036,104.0,01:45,105
036,106.0,01:41,101
036,108.0,01:49,109
036,110.0,8:5,
036,112.0,0:53,53
036,114.0,8:55,535
036,116.0,0:57,57
036,118.0,8:59,539
036,120.0,0:01,1
036,122.0,02:03,123
036,124.0,82:05,
036,126.0,02:07,127
036,128.0,82:09,
036,130.0,8:,
036,132.0,02:3,
036,134.0,0:15,15
036,136.0,02:,
036,138.0,02:19,139
036,140.0,82:21,
036,142.0,02:23,143
036,144.0,82:25,
036,146.0,02:21,141
036,148.0,02:29,149
036,150.0,02:31,151
036,152.0,02:33,153
036,154.0,02:35,155
036,156.0,02:3,
036,158.0,02:39,159
036,160.0,02:41,161
036,162.0,02:43,163
036,164.0,02:45,165
036,166.0,02:41,161
036,168.0,02:49,169
036,170.0,82:51,
036,172.0,02:53,173
036,174.0,02:55,175
036,176.0,02:57,177
036,178.0,82:59,
036,180.0,03:81,
036,182.0,03:03,183
036,184.0,03:05,185
036,186.0,03:87,
036,188.0,03:89,
036,190.0,03:,
036,192.0,03:13,193
036,194.0,03:15,195
036,196.0,03:7,
036,198.0,03:19,199
036,200.0,0321,
036,202.0,03:23,203
036,204.0,03:25,205
036,206.0,03:21,201
036,208.0,03:29,209
036,210.0,03:31,211
036,212.0,03:33,213
036,214.0,03:35,215
036,216.0,03:37,217
036,218.0,03:39,219
036,220.0,03:41,221
036,222.0,03:43,223
036,224.0,03:45,225
036,226.0,03:47,227
036,228.0,03:49,229
036,230.0,03:51,231
036,232.0,03:53,233
036,234.0,03:55,235
036,236.0,03:57,237
036,238.0,03:59,239
036,240.0,04:01,241
036,242.0,04:03,243
036,244.0,04:05,245
036,246.0,04:7,
036,248.0,04:09,249
036,250.0,04:1,
036,252.0,04:3,
036,254.0,04:5,
036,256.0,04:7,
036,258.0,04:9,
036,260.0,04:1,
036,262.0,04:3,
036,264.0,04:5,
036,266.0,04:1,
036,268.0,049,
036,270.0,04:31,271
036,272.0,04:33,273
036,274.0,04:35,275
036,276.0,04:1,
036,278.0,0439,
036,280.0,04:41,281
036,282.0,04:43,283
036,284.0,04:45,285
036,286.0,04:41,281
036,288.0,04:49,289
036,290.0,04:51,291
036,292.0,0453,
