clip_id,timestamp,raw_text,match_time_seconds
78,0.0,,
78,2.0,,
78,4.0,,
78,6.0,,
78,8.0,,
78,10.0,,
78,12.0,,
78,14.0,08:1,
78,16.0,0:2,
78,18.0,08:14,494
78,20.0,00:16,16
78,22.0,08:18,498
78,24.0,0:20,20
78,26.0,0:22,22
78,28.0,0:24,24
78,30.0,08:26,506
78,32.0,00:28,28
78,34.0,0:31,31
78,36.0,0:32,32
78,38.0,08:34,514
78,39.99,08:36,516
78,41.99,08:38,518
78,43.99,0:40,40
78,45.99,0:42,42
78,47.99,00:44,44
78,49.99,00:46,46
78,51.99,00:48,48
78,53.99,0:50,50
78,55.99,0:52,52
78,57.99,00:54,54
78,59.99,0:56,56
78,61.99,0:58,58
78,63.99,8:00,480
78,65.99,0:82,
78,67.99,01:04,64
78,69.99,0:06,6
78,71.99,0:8,
78,73.99,0:0,
78,75.99,8:2,
78,77.99,01:4,
78,79.99,01:16,76
78,81.99,01:18,78
78,83.99,8:20,500
78,85.99,0:22,22
78,87.99,0:24,24
78,89.99,0:26,26
78,91.99,0:28,28
78,93.99,8:3,
78,95.99,8:32,512
78,97.99,01:34,94
78,99.99,01:36,96
78,101.99,8:38,518
78,103.99,01:40,100
78,105.99,0:42,42
78,107.99,01:44,104
78,109.99,01:46,106
78,111.99,01:48,108
78,113.99,0:50,50
78,115.98,0:52,52
78,117.98,01:54,114
78,119.98,0:56,56
78,121.98,0:58,58
78,123.98,02:0,
78,125.98,02:82,
78,127.98,02:04,124
78,129.98,02:06,126
78,131.98,02:08,128
78,133.98,82:1,
78,135.98,02:12,132
78,137.98,02:14,134
78,139.98,02:16,136
78,141.98,02:18,138
78,143.98,02:20,140
78,145.98,02:22,142
78,147.98,02:24,144
78,149.98,02:26,146
78,151.98,02:28,148
78,153.98,82:30,
78,155.98,02:32,152
78,157.98,02:34,154
78,159.98,02:36,156
78,161.98,02:38,158
78,163.98,02:40,160
78,165.98,02:42,162
78,167.98,02:44,164
78,169.98,02:46,166
78,171.98,02:48,168
78,173.98,02:50,170
78,175.98,8292,
78,177.98,02:54,174
78,179.98,02:56,176
78,181.98,02:58,178
78,183.98,03:80,
78,185.98,03:82,
78,187.98,03:04,184
78,189.98,03:06,186
78,191.97,03:08,188
78,193.97,03:1,
78,195.97,03:12,192
78,197.97,03:14,194
78,199.97,03:16,196
78,201.97,03:18,198
78,203.97,03:20,200
78,205.97,03:22,202
78,207.97,03:24,204
78,209.97,03:26,206
78,211.97,03:28,208
78,213.97,03:30,210
78,215.97,03:32,212
78,217.97,03:34,214
78,219.97,03:36,216
78,221.97,03:38,218
78,223.97,03:40,220
78,225.97,03:42,222
78,227.97,03:44,224
78,229.97,03:46,226
78,231.97,03:48,228
78,233.97,03:50,230
78,235.97,03:52,232
78,237.97,03:54,234
78,239.97,03:56,236
78,241.97,03:58,238
78,243.97,04:00,240
78,245.97,04:02,242
78,247.97,04:04,244
78,249.97,04:06,246
78,251.97,04:08,248
78,253.97,04:10,250
78,255.97,04:2,
78,257.97,04:4,
78,259.97,04:16,256
78,261.97,04:18,258
78,263.97,04:20,260
78,265.97,0422,
78,267.96,04224,
78,269.96,0426,
78,271.96,04:28,268
78,273.96,04:30,270
78,275.96,04832,
78,277.96,04834,
78,279.96,04:36,276
78,281.96,04:38,278
78,283.96,04:40,280
78,285.96,04:42,282
78,287.96,04844,
78,289.96,04:46,286
78,291.96,04:48,288
78,293.96,04:50,290
78,295.96,042,
78,297.96,04854,
78,299.96,04856,
78,301.96,04:58,298
78,303.96,05:00,300
78,305.96,05:02,302
78,307.96,05:04,304
78,309.96,05:06,306
78,311.96,05:08,308
78,313.96,05:1,
78,315.96,05:12,312
78,317.96,05:14,314
78,319.96,05:16,316
78,321.96,05:18,318
78,323.96,05:20,320
78,325.96,05:22,322
78,327.96,05:24,324
78,329.96,05:26,326
78,331.96,05:28,328
78,333.96,05:30,330
78,335.96,05:32,332
78,337.96,05:34,334
78,339.96,05:36,336
78,341.96,05:38,338
78,343.95,05:40,340
78,345.95,05:42,342
78,347.95,05:44,344
78,349.95,05:46,346
78,351.95,05:48,348
78,353.95,05:50,350
78,355.95,055,
78,357.95,05:54,354
78,359.95,05:56,356
78,361.95,05:58,358
78,363.95,06:00,360
78,365.95,06:82,
78,367.95,06:04,364
78,369.95,06:06,366
78,371.95,06:08,368
78,373.95,06:1,
78,375.95,0612,
78,377.95,06:14,374
78,379.95,06:16,376
78,381.95,06:18,378
78,383.95,0620,
78,385.95,06:22,382
78,387.95,06:24,384
78,389.95,0626,
78,391.95,06:28,388
78,393.95,06:30,390
78,395.95,06:2,
78,397.95,06:34,394
