clip_id,timestamp,raw_text,match_time_seconds
032,0.0,,
032,2.0,,
032,4.0,,
032,6.0,,
032,8.0,,
032,10.0,88:0,
032,12.0,08:2,
032,14.0,00:14,14
032,16.0,00:76,
032,18.0,00:18,18
032,20.0,88:20,
032,22.0,0:2,
032,24.0,00:24,24
032,26.0,00:26,26
032,28.0,0:28,28
032,30.0,00:30,30
032,32.0,0:32,32
032,34.0,00:34,34
032,36.0,00:36,36
032,38.0,00:38,38
032,40.0,00:40,40
032,42.0,00:42,42
032,44.0,00:44,44
032,46.0,00:46,46
032,48.0,0:48,48
032,50.0,08:50,530
032,52.0,0:52,52
032,54.0,00:54,54
032,56.0,00:56,56
032,58.0,0:58,58
032,60.0,8:80,
032,62.0,8:82,
032,64.0,01:4,
032,66.0,0:06,6
032,68.0,0:08,8
032,70.0,01:,
032,72.0,8:2,
032,74.0,0:74,
032,76.0,0:76,
032,78.0,01:8,
032,80.0,8:20,500
032,82.0,8:22,502
032,84.0,01:24,84
032,86.0,0:26,26
032,88.0,0:28,28
032,90.0,0:30,30
032,92.0,8:32,512
032,94.0,01:34,94
032,96.0,01:36,96
032,98.0,8:38,518
032,100.0,0:40,40
032,102.0,0:42,42
032,104.0,01:44,104
032,106.0,0:46,46
032,108.0,01:48,108
032,110.0,8:58,538
032,112.0,8:52,532
032,114.0,01:54,114
032,116.0,0:56,56
032,118.0,0:58,58
032,120.0,82:0,
032,122.0,02:02,122
032,124.0,02:04,124
032,126.0,02:06,126
032,128.0,02:08,128
032,130.0,82:,
032,132.0,82:2,
032,134.0,02:14,134
032,136.0,02:16,136
032,138.0,02:18,138
032,140.0,82:20,
032,142.0,02:22,142
032,144.0,02:24,144
032,146.0,02:26,146
032,148.0,02:28,148
032,150.0,02:30,150
032,152.0,02:32,152
032,154.0,02:34,154
032,156.0,02:36,156
032,158.0,02:38,158
032,160.0,02:40,160
032,162.0,02:42,162
032,164.0,02:44,164
032,166.0,02:46,166
032,168.0,02:48,168
032,170.0,82:50,
032,172.0,02:52,172
032,174.0,02:54,174
032,176.0,02:56,176
032,178.0,02:58,178
032,180.0,03:00,180
032,182.0,03:82,
032,184.0,03:04,184
032,186.0,03:06,186
032,188.0,03:08,188
032,190.0,03:0,
032,192.0,03:2,
032,194.0,03:14,194
032,196.0,03:16,196
032,198.0,03:18,198
032,200.0,03:20,200
032,202.0,03:22,202
032,204.0,03:24,204
032,206.0,03:26,206
032,208.0,03:28,208
032,210.0,03:30,210
032,212.0,03:32,212
032,214.0,03:34,214
032,216.0,03:36,216
032,218.0,03:38,218
032,220.0,03:40,220
032,222.0,03:42,222
032,224.0,03:44,224
032,226.0,03:46,226
032,228.0,03:48,228
032,230.0,03:50,230
032,232.0,03:52,232
032,234.0,03:54,234
032,236.0,03:56,236
032,238.0,03:58,238
032,240.0,04:00,240
032,242.0,04:02,242
032,244.0,04:04,244
032,246.0,04:06,246
032,248.0,04:08,248
032,250.0,04:0,
032,252.0,04:2,
032,254.0,04:4,
032,256.0,04:16,256
032,258.0,04:8,
032,260.0,04:0,
032,262.0,04:2,
032,264.0,04:4,
032,266.0,04:26,266
032,268.0,04:8,
032,270.0,04:30,270
032,272.0,04:2,
032,274.0,04:34,274
032,276.0,04:36,276
032,278.0,04:38,278
032,280.0,04:4,
032,282.0,04:42,282
032,284.0,04:44,284
032,286.0,04:46,286
032,288.0,04:48,288
032,290.0,04:50,290
032,292.0,04:52,292
032,294.0,04:54,294
032,296.0,04:56,296
032,298.0,04:58,298
032,300.0,05:0,
032,302.0,0582,
032,304.0,05:04,304
032,306.0,05:06,306
032,308.0,05:08,308
032,310.0,05:0,
032,312.0,05:2,
032,314.0,05:14,314
032,316.0,05:16,316
032,318.0,05:18,318
032,320.0,0520,
032,322.0,05:22,322
032,324.0,05:24,324
032,326.0,05:26,326
032,328.0,05:28,328
032,330.0,05:30,330
032,332.0,05:32,332
032,334.0,05:34,334
032,336.0,05:36,336
032,338.0,05:38,338
032,340.0,05:40,340
032,342.0,05:42,342
032,344.0,05:44,344
032,346.0,05:46,346
032,348.0,05:48,348
032,350.0,05:5,
032,352.0,05:52,352
032,354.0,05:54,354
032,356.0,05:56,356
032,358.0,05:58,358
032,360.0,06:80,
032,362.0,06:82,
032,364.0,06:04,364
032,366.0,06:06,366
032,368.0,06:08,368
032,370.0,06:1,
032,372.0,06:2,
032,374.0,06:14,374
032,376.0,06:16,376
032,378.0,06:18,378
032,380.0,06:20,380
032,382.0,06:22,382
032,384.0,06:24,384
032,386.0,06:26,386
032,388.0,06:28,388
032,390.0,06:30,390
032,392.0,06:32,392
032,394.0,06:34,394
032,396.0,06:36,396
