clip_id,timestamp,raw_text,match_time_seconds
75,0.0,,
75,2.0,,
75,4.0,,
75,6.0,,
75,8.0,,
75,10.0,,
75,12.0,0:09,9
75,14.0,88:,
75,16.0,08:3,
75,18.0,0:5,
75,20.0,0:17,17
75,22.0,08:18,498
75,24.0,0:21,21
75,26.0,08:23,503
75,28.0,0:25,25
75,30.0,08:21,501
75,32.0,08:29,509
75,34.0,0:31,31
75,36.0,0:33,33
75,38.0,08:35,515
75,40.0,0:31,31
75,42.0,0:39,39
75,44.0,00:41,41
75,46.0,00:43,43
75,48.0,00:45,45
75,50.0,00:41,41
75,52.0,00:49,49
75,54.0,0:51,51
75,56.0,0:53,53
75,58.0,0:55,55
75,59.99,08:5,
75,61.99,0:58,58
75,63.99,8:0,
75,65.99,0:03,3
75,67.99,0:5,
75,69.99,8:,
75,71.99,8:09,489
75,73.99,0:,
75,75.99,0:3,
75,77.99,0:5,
75,79.99,0:,
75,81.99,8:8,
75,83.99,0:2,
75,85.99,023,
75,87.99,8:25,505
75,89.99,0:27,27
75,91.99,0:29,29
75,93.99,8:3,
75,95.99,8:33,513
75,97.99,0:35,35
75,99.99,0:3,
75,101.99,0:39,39
75,103.99,0:41,41
75,105.99,01:43,103
75,107.99,0:45,45
75,109.99,0:4,
75,111.99,0:48,48
75,113.99,8:5,
75,115.99,8:53,533
75,117.99,0:55,55
75,119.99,8:5,
75,121.99,8:53,533
75,123.99,02:1,
75,125.99,02:03,123
75,127.99,02:05,125
75,129.99,82:07,
75,131.99,02:09,129
75,133.99,82:,
75,135.99,02:3,
75,137.99,02:5,
75,139.99,82:0,
75,141.99,82:19,
75,143.99,8221,
75,145.99,02:23,143
75,147.99,02:25,145
75,149.99,0221,
75,151.99,02:29,149
75,153.99,02:31,151
75,155.99,02:33,153
75,157.99,02:35,155
75,159.99,0231,
75,161.99,02:39,159
75,163.99,02:41,161
75,165.99,02:43,163
75,167.99,02:45,165
75,169.99,02:41,161
75,171.99,02:48,168
75,173.99,0251,
75,175.99,0253,
75,177.98,0255,
75,179.98,0251,
75,181.98,02:59,179
75,183.98,03:8,
75,185.98,03:03,183
75,187.98,03:05,185
75,189.98,03:07,187
75,191.98,03:09,189
75,193.98,03,
75,195.98,03:13,193
75,197.98,03:15,195
75,199.98,03:7,
75,201.98,03:19,199
75,203.98,03:21,201
75,205.98,03:23,203
75,207.98,03:25,205
75,209.98,03:21,201
75,211.98,03:29,209
75,213.98,03:31,211
75,215.98,03:33,213
75,217.98,03:35,215
75,219.98,03:31,211
75,221.98,03:39,219
75,223.98,03:41,221
75,225.98,03:43,223
75,227.98,03:45,225
75,229.98,03:41,221
75,231.98,03:49,229
75,233.98,03:51,231
75,235.98,03:53,233
75,237.98,03:55,235
75,239.98,03:57,237
75,241.98,03:59,239
75,243.98,04:01,241
75,245.98,04:03,243
75,247.98,04:05,245
75,249.98,04:07,247
75,251.98,04:09,249
75,253.98,04:1,
75,255.98,04:3,
75,257.98,04:5,
75,259.98,04:7,
75,261.98,04:8,
75,263.98,04:21,261
75,265.98,0423,
75,267.98,045,
75,269.98,0421,
75,271.98,04:29,269
75,273.98,0431,
75,275.98,04833,
75,277.98,04835,
75,279.98,04831,
75,281.98,04:39,279
75,283.98,04:41,281
75,285.98,04843,
75,287.98,0445,
75,289.98,04841,
75,291.98,04849,
75,293.98,04:51,291
75,295.97,04853,
75,297.97,04855,
75,299.97,04:51,291
75,301.97,04858,
75,303.97,05:0,
75,305.97,05:03,303
75,307.97,05:05,305
75,309.97,05:07,307
75,311.97,05:09,309
75,313.97,05:,
75,315.97,05:3,
75,317.97,05:5,
75,319.97,05:,
75,321.97,05:19,319
75,323.97,05:21,321
75,325.97,05:23,323
75,327.97,05:25,325
75,329.97,05:7,
75,331.97,05:29,329
75,333.97,05:31,331
75,335.97,05:33,333
75,337.97,05:35,335
75,339.97,05:31,331
75,341.97,05:39,339
75,343.97,05:41,341
75,345.97,05:43,343
75,347.97,05:45,345
75,349.97,05:47,347
75,351.97,05:48,348
75,353.97,05:51,351
75,355.97,05:53,353
75,357.97,05:55,355
75,359.97,05:57,357
75,361.97,05:59,359
75,363.97,06:01,361
75,365.97,06:03,363
75,367.97,06:05,365
75,369.97,06:0,
75,371.97,06:09,369
75,373.97,061,
75,375.97,06:13,373
75,377.97,06:15,375
75,379.97,0617,
75,381.97,06:19,379
75,383.97,06:21,381
75,385.97,42,
75,387.97,,
