clip_id,timestamp,raw_text,match_time_seconds
19,0.0,04:04,244
19,2.0,04:06,246
19,4.0,04:08,248
19,6.0,04:10,250
19,8.0,04:2,
19,10.0,04:14,254
19,12.0,04:16,256
19,14.0,04:18,258
19,16.0,04:0,
19,18.0,04:2,
19,20.0,04:4,
19,22.0,04:6,
19,24.0,04:28,268
19,26.0,04:30,270
19,27.99,04:32,272
19,29.99,04:4,
19,31.99,04:36,276
19,33.99,04:38,278
19,35.99,04:40,280
19,37.99,04:42,282
19,39.99,04:44,284
19,41.99,04:46,286
19,43.99,04:48,288
19,45.99,04:5,
19,47.99,04:52,292
19,49.99,04:54,294
19,51.99,04:56,296
19,53.99,04:58,298
19,55.99,05:0,
19,57.99,05:02,302
19,59.99,05:04,304
19,61.99,05:06,306
19,63.99,05:08,308
19,65.99,05:1,
19,67.99,05:12,312
19,69.99,05:14,314
19,71.99,05:16,316
19,73.99,05:18,318
19,75.99,05:20,320
19,77.99,05:22,322
19,79.99,0524,
19,81.98,05:26,326
19,83.98,05:28,328
19,85.98,05:30,330
19,87.98,05:32,332
19,89.98,05:34,334
19,91.98,05:36,336
19,93.98,05:38,338
19,95.98,05:40,340
19,97.98,05:42,342
19,99.98,05:44,344
19,101.98,05:46,346
19,103.98,05:48,348
19,105.98,05:50,350
19,107.98,05:52,352
19,109.98,05:54,354
19,111.98,05:56,356
19,113.98,,
