clip_id,timestamp,raw_text,match_time_seconds
79,0.0,,
79,2.0,,
79,4.0,,
79,6.0,,
79,8.0,,
79,10.0,00:88,
79,12.0,88:10,
79,14.0,0:12,12
79,16.0,08:14,494
79,18.0,00:16,16
79,20.0,08:18,498
79,22.0,0:20,20
79,24.0,0:22,22
79,26.0,08:24,504
79,28.0,08:26,506
79,30.0,08:28,508
79,32.0,0:31,31
79,34.0,0:32,32
79,36.0,00:34,34
79,38.0,08:36,516
79,40.0,08:38,518
79,42.0,0:40,40
79,44.0,0:42,42
79,46.0,00:44,44
79,47.99,00:46,46
79,49.99,00:48,48
79,51.99,0:50,50
79,53.99,0:2,
79,55.99,00:54,54
79,57.99,0:56,56
79,59.99,0:58,58
79,61.99,0:0,
79,63.99,0:82,
79,65.99,8:04,484
79,67.99,0:06,6
79,69.99,0:08,8
79,71.99,0:0,
79,73.99,8:2,
79,75.99,01:4,
79,77.99,01:16,76
79,79.99,01:18,78
79,81.99,8:20,500
79,83.99,8:22,502
79,85.99,01:24,84
79,87.99,0:26,26
79,89.99,0:28,28
79,91.99,0:30,30
79,93.99,032,
79,95.99,01:34,94
79,97.99,0:36,36
79,99.99,0:38,38
79,101.99,0:40,40
79,103.99,0:42,42
79,105.99,01:44,104
79,107.99,01:46,106
79,109.99,01:48,108
79,111.99,0:5,
79,113.99,8:52,532
79,115.99,01:54,114
79,117.99,0:56,56
79,119.99,0:58,58
79,121.99,02:00,120
79,123.99,02:02,122
79,125.99,02:04,124
79,127.99,02:06,126
79,129.99,02:08,128
79,131.99,82:10,
79,133.99,82:2,
79,135.99,02:14,134
79,137.99,02:16,136
79,139.98,02:18,138
79,141.98,02:20,140
79,143.98,02:22,142
79,145.98,0224,
79,147.98,02:26,146
79,149.98,02:28,148
79,151.98,82:30,
79,153.98,82:32,
79,155.98,02:34,154
79,157.98,02:36,156
79,159.98,02:38,158
79,161.98,02:40,160
79,163.98,02:42,162
79,165.98,0:44,44
79,167.98,02:46,166
79,169.98,02:48,168
79,171.98,02:50,170
79,173.98,8292,
79,175.98,02:54,174
79,177.98,02:56,176
79,179.98,02:58,178
79,181.98,03:8,
79,183.98,03:82,
79,185.98,03:04,184
79,187.98,03:06,186
79,189.98,03:08,188
79,191.98,03:1,
79,193.98,03:12,192
79,195.98,03:14,194
79,197.98,03:16,196
79,199.98,03:18,198
79,201.98,03:20,200
79,203.98,03:22,202
79,205.98,03:24,204
79,207.98,03:26,206
79,209.98,03:28,208
79,211.98,03:30,210
79,213.98,0332,
79,215.98,03:34,214
79,217.98,03:36,216
79,219.98,03:38,218
79,221.98,03:40,220
79,223.98,03:42,222
79,225.98,03:44,224
79,227.98,03:46,226
79,229.98,03:48,228
79,231.97,03:50,230
79,233.97,0352,
79,235.97,03:54,234
79,237.97,03:56,236
79,239.97,03:58,238
79,241.97,04:00,240
79,243.97,04:02,242
79,245.97,04:04,244
79,247.97,04:06,246
79,249.97,04:08,248
79,251.97,04:10,250
79,253.97,04:2,
79,255.97,04:4,
79,257.97,04:16,256
79,259.97,04:18,258
79,261.97,04:20,260
79,263.97,04:22,262
79,265.97,04:24,264
79,267.97,0426,
79,269.97,04:28,268
79,271.97,04:0,
79,273.97,0432,
79,275.97,0434,
79,277.97,04:36,276
79,279.97,0438,
79,281.97,04:40,280
79,283.97,04842,
79,285.97,04844,
79,287.97,04846,
79,289.97,04:48,288
79,291.97,04:50,290
79,293.97,0452,
79,295.97,04854,
79,297.97,04:56,296
79,299.97,04:58,298
79,301.97,05:00,300
79,303.97,05:02,302
79,305.97,05:04,304
79,307.97,05:06,306
79,309.97,05:08,308
79,311.97,05:1,
79,313.97,05:1,
79,315.97,05:14,314
79,317.97,05:16,316
79,319.97,0518,
79,321.97,05:20,320
