clip_id,timestamp,raw_text,match_time_seconds
033,0.0,,
033,2.0,,
033,4.0,,
033,6.0,,
033,8.0,,
033,10.0,80:10,
033,12.0,08:2,
033,14.0,00:14,14
033,16.0,00:76,
033,18.0,00:18,18
033,20.0,08:20,500
033,22.0,00:22,22
033,24.0,00:24,24
033,26.0,00:26,26
033,28.0,00:28,28
033,30.0,8:30,510
033,32.0,00:32,32
033,34.0,00:34,34
033,36.0,00:36,36
033,38.0,00:38,38
033,40.0,00:40,40
033,42.0,00:42,42
033,44.0,00:44,44
033,46.0,00:46,46
033,48.0,00:48,48
033,50.0,08:50,530
033,52.0,0:52,52
033,54.0,00:54,54
033,56.0,00:56,56
033,58.0,00:58,58
033,60.0,0:00,0
033,62.0,8:82,
033,64.0,01:04,64
033,66.0,0:06,6
033,68.0,0:08,8
033,70.0,01:,
033,72.0,8:2,
033,74.0,0:74,
033,76.0,01:6,
033,78.0,01:8,
033,80.0,8:20,500
033,82.0,0:22,22
033,84.0,01:24,84
033,86.0,01:26,86
033,88.0,01:28,88
033,90.0,8:30,510
033,92.0,8:32,512
033,94.0,01:34,94
033,96.0,0:36,36
033,98.0,0:38,38
033,100.0,01:40,100
033,102.0,0:42,42
033,104.0,01:44,104
033,106.0,0:46,46
033,108.0,01:48,108
033,110.0,8:50,530
033,112.0,8:,
033,114.0,01:54,114
033,116.0,0:56,56
033,118.0,0:58,58
033,120.0,02:00,120
033,122.0,82:02,
033,124.0,02:04,124
033,126.0,02:06,126
033,128.0,02:08,128
033,130.0,82:,
033,132.0,82:2,
033,134.0,02:14,134
033,136.0,02:76,
033,138.0,02:18,138
033,140.0,82:20,
033,142.0,02:22,142
033,144.0,02:24,144
033,146.0,02:26,146
033,148.0,02:28,148
033,150.0,02:30,150
033,152.0,02:32,152
033,154.0,02:34,154
033,156.0,02:36,156
033,158.0,02:38,158
033,160.0,02:40,160
033,162.0,02:42,162
033,164.0,02:44,164
033,166.0,02:46,166
033,168.0,02:48,168
033,170.0,82:50,
033,172.0,82:52,
033,174.0,02:54,174
033,176.0,02:56,176
033,178.0,02:58,178
033,180.0,03:00,180
033,182.0,03:82,
033,184.0,03:04,184
033,186.0,03:06,186
033,188.0,03:08,188
033,190.0,03:0,
033,192.0,03:12,192
033,194.0,03:14,194
033,196.0,03:16,196
033,198.0,03:18,198
033,200.0,03:0,
033,202.0,03:22,202
033,204.0,03:24,204
033,206.0,03:26,206
033,208.0,03:28,208
033,210.0,03:30,210
033,212.0,03:32,212
033,214.0,03:34,214
033,216.0,03:36,216
033,218.0,03:38,218
033,220.0,03:40,220
033,222.0,03:42,222
033,224.0,03:44,224
033,226.0,03:46,226
033,228.0,03:48,228
033,230.0,03:50,230
033,232.0,03:52,232
033,234.0,03:54,234
033,236.0,03:56,236
033,238.0,03:58,238
033,240.0,04:00,240
033,242.0,04:02,242
033,244.0,04:04,244
033,246.0,04:06,246
033,248.0,04:08,248
033,250.0,04:0,
033,252.0,04:2,
033,254.0,04:4,
033,256.0,04:76,
033,258.0,04:8,
033,260.0,04:20,260
