clip_id,timestamp,raw_text,match_time_seconds
64,0.0,,
64,2.0,,
64,4.0,,
64,6.0,,
64,8.0,,
64,10.0,,
64,12.0,,
64,14.0,88:,
64,16.0,0:3,
64,18.0,0:5,
64,20.0,0:17,17
64,22.0,08:18,498
64,24.0,08:21,501
64,26.0,0:23,23
64,28.0,0:25,25
64,30.0,08:21,501
64,32.0,08:28,508
64,34.0,0:31,31
64,36.0,0:33,33
64,38.0,0:35,35
64,40.0,0:31,31
64,42.0,0:39,39
64,44.0,00:41,41
64,46.0,00:43,43
64,48.0,00:45,45
64,50.0,0:41,41
64,52.0,00:48,48
64,54.0,0:51,51
64,56.0,0:53,53
64,58.0,0:55,55
64,60.0,08:5,
64,62.0,0:59,59
64,64.0,0:01,1
64,66.0,0:03,3
64,68.0,0:05,5
64,70.0,0:87,
64,72.0,0:09,9
64,74.0,8:,
64,76.0,8:3,
64,78.0,0:5,
64,80.0,8:7,
64,82.0,01:8,
64,84.0,8:21,501
64,86.0,8:23,503
64,88.0,0:25,25
64,90.0,8:21,501
64,92.0,8:29,509
64,94.0,0:31,31
64,96.0,0:33,33
64,98.0,0:35,35
64,100.0,01:37,97
64,102.0,0:39,39
64,104.0,0:41,41
64,106.0,0:43,43
64,108.0,01:45,105
64,110.0,01:47,107
64,112.0,0:49,49
64,114.0,8:51,531
64,116.0,8:53,533
64,118.0,0:55,55
64,120.0,0:5,
64,122.0,8:59,539
64,124.0,02:01,121
64,126.0,02:03,123
64,128.0,02:05,125
64,130.0,02:01,121
64,132.0,02:09,129
64,134.0,82:,
64,136.0,02:13,133
64,138.0,02:15,135
64,140.0,02:1,
64,142.0,02:19,139
64,144.0,82:21,
64,146.0,02:23,143
64,148.0,02:25,145
64,150.0,02:21,141
64,152.0,02:29,149
64,154.0,82:31,
64,156.0,02:33,153
64,158.0,02:35,155
64,160.0,0231,
64,162.0,02:39,159
64,164.0,02:41,161
64,166.0,02:43,163
64,168.0,02:45,165
64,170.0,02:41,161
64,172.0,02:49,169
64,174.0,02:51,171
64,176.0,0253,
64,178.0,0255,
64,180.0,02:5,
64,182.0,02:59,179
64,184.0,03:8,
64,186.0,03:03,183
64,188.0,03:05,185
64,190.0,03:01,181
64,192.0,03:09,189
64,194.0,03:,
64,196.0,03:13,193
64,198.0,03:5,
64,200.0,03:,
64,202.0,03:19,199
64,204.0,03:21,201
64,206.0,0:23,23
64,208.0,03:25,205
64,210.0,03:21,201
64,212.0,03:9,
64,214.0,03:31,211
64,216.0,03:33,213
64,218.0,03:35,215
64,220.0,03:31,211
64,222.0,03:39,219
64,224.0,03:41,221
64,226.0,03:43,223
64,228.0,03:45,225
64,230.0,03:41,221
64,232.0,03:48,228
64,234.0,03:51,231
64,236.0,03:53,233
64,238.0,03:55,235
64,240.0,03:51,231
64,242.0,03:59,239
64,244.0,04:01,241
64,246.0,04:03,243
64,248.0,0405,
64,250.0,04:1,
64,252.0,04:09,249
64,254.0,04:1,
64,256.0,04:3,
64,258.0,04:5,
64,260.0,04:,
64,262.0,04:9,
64,264.0,0421,
64,266.0,0423,
64,268.0,04:25,265
64,270.0,04:1,
64,272.0,04:29,269
64,274.0,04:31,271
64,276.0,04833,
64,278.0,0435,
64,280.0,04831,
64,282.0,04239,
64,284.0,04:41,281
64,286.0,04843,
64,288.0,04845,
64,290.0,04841,
64,292.0,04849,
64,294.0,0451,
64,296.0,0453,
64,298.0,04855,
64,300.0,04851,
64,302.0,04859,
64,304.0,05:0,
64,306.0,05:03,303
64,308.0,05:05,305
64,310.0,05:07,307
64,312.0,05:09,309
64,314.0,05:,
64,316.0,05:3,
64,318.0,05:5,
64,320.0,05:,
64,322.0,05:19,319
64,324.0,05:21,321
